experiment_start=2026-07-10T17:43:09Z description=refine matrix lr to 0.034
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011307 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,086 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 02942 (76.8%) | loss: 3.628563 | lrm: 0.46 | dt: 48ms | tok/sec: 1,373,242 | mfu: 38.4% | epoch: 1 | remaining: 42s    
step 02943 (76.8%) | loss: 3.622413 | lrm: 0.46 | dt: 47ms | tok/sec: 1,388,784 | mfu: 38.9% | epoch: 1 | remaining: 42s    
step 02944 (76.8%) | loss: 3.624221 | lrm: 0.46 | dt: 47ms | tok/sec: 1,402,230 | mfu: 39.2% | epoch: 1 | remaining: 42s    
step 02945 (76.9%) | loss: 3.613361 | lrm: 0.46 | dt: 47ms | tok/sec: 1,402,695 | mfu: 39.2% | epoch: 1 | remaining: 42s    
step 02946 (76.9%) | loss: 3.619301 | lrm: 0.46 | dt: 47ms | tok/sec: 1,404,315 | mfu: 39.3% | epoch: 1 | remaining: 42s    
step 02947 (76.9%) | loss: 3.619075 | lrm: 0.46 | dt: 47ms | tok/sec: 1,387,697 | mfu: 38.8% | epoch: 1 | remaining: 42s    
step 02948 (76.9%) | loss: 3.623951 | lrm: 0.46 | dt: 48ms | tok/sec: 1,364,747 | mfu: 38.2% | epoch: 1 | remaining: 41s    
step 02949 (77.0%) | loss: 3.617563 | lrm: 0.46 | dt: 47ms | tok/sec: 1,385,997 | mfu: 38.8% | epoch: 1 | remaining: 41s    
step 02950 (77.0%) | loss: 3.620351 | lrm: 0.46 | dt: 47ms | tok/sec: 1,399,888 | mfu: 39.2% | epoch: 1 | remaining: 41s    
step 02951 (77.0%) | loss: 3.618376 | lrm: 0.46 | dt: 47ms | tok/sec: 1,403,397 | mfu: 39.3% | epoch: 1 | remaining: 41s    
step 02952 (77.0%) | loss: 3.611345 | lrm: 0.46 | dt: 47ms | tok/sec: 1,398,606 | mfu: 39.1% | epoch: 1 | remaining: 41s    
step 02953 (77.1%) | loss: 3.612089 | lrm: 0.46 | dt: 47ms | tok/sec: 1,393,112 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 02954 (77.1%) | loss: 3.605903 | lrm: 0.46 | dt: 47ms | tok/sec: 1,399,304 | mfu: 39.1% | epoch: 1 | remaining: 41s    
step 02955 (77.1%) | loss: 3.597412 | lrm: 0.46 | dt: 47ms | tok/sec: 1,389,542 | mfu: 38.9% | epoch: 1 | remaining: 41s    
step 02956 (77.1%) | loss: 3.597863 | lrm: 0.46 | dt: 47ms | tok/sec: 1,394,936 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 02957 (77.2%) | loss: 3.606262 | lrm: 0.46 | dt: 47ms | tok/sec: 1,401,001 | mfu: 39.2% | epoch: 1 | remaining: 41s    
step 02958 (77.2%) | loss: 3.602971 | lrm: 0.46 | dt: 47ms | tok/sec: 1,393,310 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 02959 (77.2%) | loss: 3.604146 | lrm: 0.46 | dt: 47ms | tok/sec: 1,392,943 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 02960 (77.3%) | loss: 3.608495 | lrm: 0.45 | dt: 47ms | tok/sec: 1,398,535 | mfu: 39.1% | epoch: 1 | remaining: 41s    
step 02961 (77.3%) | loss: 3.600851 | lrm: 0.45 | dt: 47ms | tok/sec: 1,401,401 | mfu: 39.2% | epoch: 1 | remaining: 41s    
step 02962 (77.3%) | loss: 3.605885 | lrm: 0.45 | dt: 48ms | tok/sec: 1,369,350 | mfu: 38.3% | epoch: 1 | remaining: 41s    
step 02963 (77.3%) | loss: 3.600741 | lrm: 0.45 | dt: 48ms | tok/sec: 1,378,124 | mfu: 38.6% | epoch: 1 | remaining: 41s    
step 02964 (77.4%) | loss: 3.598613 | lrm: 0.45 | dt: 47ms | tok/sec: 1,380,047 | mfu: 38.6% | epoch: 1 | remaining: 41s    
step 02965 (77.4%) | loss: 3.598093 | lrm: 0.45 | dt: 47ms | tok/sec: 1,393,098 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 02966 (77.4%) | loss: 3.592596 | lrm: 0.45 | dt: 47ms | tok/sec: 1,394,476 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 02967 (77.4%) | loss: 3.595794 | lrm: 0.45 | dt: 47ms | tok/sec: 1,398,649 | mfu: 39.1% | epoch: 1 | remaining: 41s    
step 02968 (77.5%) | loss: 3.592770 | lrm: 0.45 | dt: 47ms | tok/sec: 1,393,932 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 02969 (77.5%) | loss: 3.592930 | lrm: 0.45 | dt: 48ms | tok/sec: 1,379,202 | mfu: 38.6% | epoch: 1 | remaining: 40s    
step 02970 (77.5%) | loss: 3.597315 | lrm: 0.45 | dt: 47ms | tok/sec: 1,380,858 | mfu: 38.6% | epoch: 1 | remaining: 40s    
step 02971 (77.5%) | loss: 3.591954 | lrm: 0.45 | dt: 47ms | tok/sec: 1,401,494 | mfu: 39.2% | epoch: 1 | remaining: 40s    
step 02972 (77.6%) | loss: 3.606494 | lrm: 0.45 | dt: 47ms | tok/sec: 1,388,657 | mfu: 38.8% | epoch: 1 | remaining: 40s    
step 02973 (77.6%) | loss: 3.596083 | lrm: 0.45 | dt: 47ms | tok/sec: 1,383,562 | mfu: 38.7% | epoch: 1 | remaining: 40s    
step 02974 (77.6%) | loss: 3.593558 | lrm: 0.45 | dt: 47ms | tok/sec: 1,380,415 | mfu: 38.6% | epoch: 1 | remaining: 40s    
step 02975 (77.6%) | loss: 3.594986 | lrm: 0.45 | dt: 47ms | tok/sec: 1,390,364 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 02976 (77.7%) | loss: 3.598395 | lrm: 0.45 | dt: 47ms | tok/sec: 1,394,194 | mfu: 39.0% | epoch: 1 | remaining: 40s    
step 02977 (77.7%) | loss: 3.598763 | lrm: 0.45 | dt: 47ms | tok/sec: 1,385,836 | mfu: 38.8% | epoch: 1 | remaining: 40s    
step 02978 (77.7%) | loss: 3.599034 | lrm: 0.45 | dt: 47ms | tok/sec: 1,386,423 | mfu: 38.8% | epoch: 1 | remaining: 40s    
step 02979 (77.8%) | loss: 3.589694 | lrm: 0.44 | dt: 47ms | tok/sec: 1,390,505 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 02980 (77.8%) | loss: 3.588328 | lrm: 0.44 | dt: 47ms | tok/sec: 1,393,035 | mfu: 39.0% | epoch: 1 | remaining: 40s    
step 02981 (77.8%) | loss: 3.601075 | lrm: 0.44 | dt: 47ms | tok/sec: 1,391,124 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 02982 (77.8%) | loss: 3.606606 | lrm: 0.44 | dt: 48ms | tok/sec: 1,374,705 | mfu: 38.5% | epoch: 1 | remaining: 40s    
step 02983 (77.9%) | loss: 3.604414 | lrm: 0.44 | dt: 47ms | tok/sec: 1,387,305 | mfu: 38.8% | epoch: 1 | remaining: 40s    
step 02984 (77.9%) | loss: 3.597114 | lrm: 0.44 | dt: 47ms | tok/sec: 1,400,844 | mfu: 39.2% | epoch: 1 | remaining: 40s    
step 02985 (77.9%) | loss: 3.589727 | lrm: 0.44 | dt: 47ms | tok/sec: 1,398,016 | mfu: 39.1% | epoch: 1 | remaining: 40s    
step 02986 (77.9%) | loss: 3.591792 | lrm: 0.44 | dt: 47ms | tok/sec: 1,386,717 | mfu: 38.8% | epoch: 1 | remaining: 40s    
step 02987 (78.0%) | loss: 3.593622 | lrm: 0.44 | dt: 47ms | tok/sec: 1,392,188 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 02988 (78.0%) | loss: 3.597657 | lrm: 0.44 | dt: 47ms | tok/sec: 1,392,781 | mfu: 39.0% | epoch: 1 | remaining: 40s    
step 02989 (78.0%) | loss: 3.597989 | lrm: 0.44 | dt: 48ms | tok/sec: 1,379,625 | mfu: 38.6% | epoch: 1 | remaining: 40s    
step 02990 (78.0%) | loss: 3.603469 | lrm: 0.44 | dt: 47ms | tok/sec: 1,391,378 | mfu: 38.9% | epoch: 1 | remaining: 39s    
step 02991 (78.1%) | loss: 3.594142 | lrm: 0.44 | dt: 47ms | tok/sec: 1,397,404 | mfu: 39.1% | epoch: 1 | remaining: 39s    
step 02992 (78.1%) | loss: 3.604470 | lrm: 0.44 | dt: 47ms | tok/sec: 1,402,223 | mfu: 39.2% | epoch: 1 | remaining: 39s    
step 02993 (78.1%) | loss: 3.610573 | lrm: 0.44 | dt: 47ms | tok/sec: 1,401,665 | mfu: 39.2% | epoch: 1 | remaining: 39s    
step 02994 (78.1%) | loss: 3.608217 | lrm: 0.44 | dt: 47ms | tok/sec: 1,402,817 | mfu: 39.2% | epoch: 1 | remaining: 39s    
step 02995 (78.2%) | loss: 3.607010 | lrm: 0.44 | dt: 47ms | tok/sec: 1,400,951 | mfu: 39.2% | epoch: 1 | remaining: 39s    
step 02996 (78.2%) | loss: 3.601919 | lrm: 0.44 | dt: 47ms | tok/sec: 1,405,421 | mfu: 39.3% | epoch: 1 | remaining: 39s    
step 02997 (78.2%) | loss: 3.594494 | lrm: 0.44 | dt: 47ms | tok/sec: 1,400,294 | mfu: 39.2% | epoch: 1 | remaining: 39s    
step 02998 (78.2%) | loss: 3.594230 | lrm: 0.44 | dt: 47ms | tok/sec: 1,391,991 | mfu: 38.9% | epoch: 1 | remaining: 39s    
step 02999 (78.3%) | loss: 3.589676 | lrm: 0.43 | dt: 48ms | tok/sec: 1,374,870 | mfu: 38.5% | epoch: 1 | remaining: 39s    
step 03000 (78.3%) | loss: 3.585156 | lrm: 0.43 | dt: 48ms | tok/sec: 1,370,087 | mfu: 38.3% | epoch: 1 | remaining: 39s    
step 03001 (78.3%) | loss: 3.585471 | lrm: 0.43 | dt: 47ms | tok/sec: 1,384,552 | mfu: 38.7% | epoch: 1 | remaining: 39s    
step 03002 (78.4%) | loss: 3.582198 | lrm: 0.43 | dt: 47ms | tok/sec: 1,388,686 | mfu: 38.9% | epoch: 1 | remaining: 39s    
step 03003 (78.4%) | loss: 3.582514 | lrm: 0.43 | dt: 47ms | tok/sec: 1,394,731 | mfu: 39.0% | epoch: 1 | remaining: 39s    
step 03004 (78.4%) | loss: 3.578023 | lrm: 0.43 | dt: 48ms | tok/sec: 1,369,759 | mfu: 38.3% | epoch: 1 | remaining: 39s    
step 03005 (78.4%) | loss: 3.587854 | lrm: 0.43 | dt: 47ms | tok/sec: 1,384,196 | mfu: 38.7% | epoch: 1 | remaining: 39s    
step 03006 (78.5%) | loss: 3.591596 | lrm: 0.43 | dt: 48ms | tok/sec: 1,376,702 | mfu: 38.5% | epoch: 1 | remaining: 39s    
step 03007 (78.5%) | loss: 3.585701 | lrm: 0.43 | dt: 48ms | tok/sec: 1,377,033 | mfu: 38.5% | epoch: 1 | remaining: 39s    
step 03008 (78.5%) | loss: 3.582265 | lrm: 0.43 | dt: 47ms | tok/sec: 1,387,746 | mfu: 38.8% | epoch: 1 | remaining: 39s    
step 03009 (78.5%) | loss: 3.584252 | lrm: 0.43 | dt: 47ms | tok/sec: 1,399,190 | mfu: 39.1% | epoch: 1 | remaining: 39s    
step 03010 (78.6%) | loss: 3.583394 | lrm: 0.43 | dt: 47ms | tok/sec: 1,400,266 | mfu: 39.2% | epoch: 1 | remaining: 39s    
step 03011 (78.6%) | loss: 3.577154 | lrm: 0.43 | dt: 47ms | tok/sec: 1,381,115 | mfu: 38.6% | epoch: 1 | remaining: 38s    
step 03012 (78.6%) | loss: 3.579440 | lrm: 0.43 | dt: 47ms | tok/sec: 1,396,347 | mfu: 39.1% | epoch: 1 | remaining: 38s    
step 03013 (78.6%) | loss: 3.589645 | lrm: 0.43 | dt: 47ms | tok/sec: 1,398,599 | mfu: 39.1% | epoch: 1 | remaining: 38s    
step 03014 (78.7%) | loss: 3.580366 | lrm: 0.43 | dt: 47ms | tok/sec: 1,392,463 | mfu: 39.0% | epoch: 1 | remaining: 38s    
step 03015 (78.7%) | loss: 3.583392 | lrm: 0.43 | dt: 48ms | tok/sec: 1,378,055 | mfu: 38.6% | epoch: 1 | remaining: 38s    
step 03016 (78.7%) | loss: 3.583053 | lrm: 0.43 | dt: 47ms | tok/sec: 1,388,903 | mfu: 38.9% | epoch: 1 | remaining: 38s    
step 03017 (78.7%) | loss: 3.590961 | lrm: 0.43 | dt: 48ms | tok/sec: 1,376,695 | mfu: 38.5% | epoch: 1 | remaining: 38s    
step 03018 (78.8%) | loss: 3.587810 | lrm: 0.42 | dt: 47ms | tok/sec: 1,385,040 | mfu: 38.7% | epoch: 1 | remaining: 38s    
step 03019 (78.8%) | loss: 3.589171 | lrm: 0.42 | dt: 47ms | tok/sec: 1,393,996 | mfu: 39.0% | epoch: 1 | remaining: 38s    
step 03020 (78.8%) | loss: 3.591341 | lrm: 0.42 | dt: 47ms | tok/sec: 1,402,681 | mfu: 39.2% | epoch: 1 | remaining: 38s    
step 03021 (78.9%) | loss: 3.596214 | lrm: 0.42 | dt: 47ms | tok/sec: 1,401,130 | mfu: 39.2% | epoch: 1 | remaining: 38s    
step 03022 (78.9%) | loss: 3.591527 | lrm: 0.42 | dt: 47ms | tok/sec: 1,394,837 | mfu: 39.0% | epoch: 1 | remaining: 38s    
step 03023 (78.9%) | loss: 3.585949 | lrm: 0.42 | dt: 47ms | tok/sec: 1,382,365 | mfu: 38.7% | epoch: 1 | remaining: 38s    
step 03024 (78.9%) | loss: 3.592865 | lrm: 0.42 | dt: 48ms | tok/sec: 1,375,194 | mfu: 38.5% | epoch: 1 | remaining: 38s    
step 03025 (79.0%) | loss: 3.589844 | lrm: 0.42 | dt: 48ms | tok/sec: 1,365,439 | mfu: 38.2% | epoch: 1 | remaining: 38s    
step 03026 (79.0%) | loss: 3.596060 | lrm: 0.42 | dt: 47ms | tok/sec: 1,393,508 | mfu: 39.0% | epoch: 1 | remaining: 38s    
step 03027 (79.0%) | loss: 3.596556 | lrm: 0.42 | dt: 47ms | tok/sec: 1,403,784 | mfu: 39.3% | epoch: 1 | remaining: 38s    
step 03028 (79.0%) | loss: 3.599347 | lrm: 0.42 | dt: 47ms | tok/sec: 1,391,941 | mfu: 38.9% | epoch: 1 | remaining: 38s    
step 03029 (79.1%) | loss: 3.595234 | lrm: 0.42 | dt: 47ms | tok/sec: 1,388,237 | mfu: 38.8% | epoch: 1 | remaining: 38s    
step 03030 (79.1%) | loss: 3.596014 | lrm: 0.42 | dt: 47ms | tok/sec: 1,386,941 | mfu: 38.8% | epoch: 1 | remaining: 38s    
step 03031 (79.1%) | loss: 3.598751 | lrm: 0.42 | dt: 47ms | tok/sec: 1,387,823 | mfu: 38.8% | epoch: 1 | remaining: 38s    
step 03032 (79.1%) | loss: 3.600707 | lrm: 0.42 | dt: 47ms | tok/sec: 1,390,442 | mfu: 38.9% | epoch: 1 | remaining: 38s    
step 03033 (79.2%) | loss: 3.599480 | lrm: 0.42 | dt: 47ms | tok/sec: 1,390,603 | mfu: 38.9% | epoch: 1 | remaining: 37s    
step 03034 (79.2%) | loss: 3.602807 | lrm: 0.42 | dt: 47ms | tok/sec: 1,395,659 | mfu: 39.0% | epoch: 1 | remaining: 37s    
step 03035 (79.2%) | loss: 3.606433 | lrm: 0.42 | dt: 47ms | tok/sec: 1,386,542 | mfu: 38.8% | epoch: 1 | remaining: 37s    
step 03036 (79.2%) | loss: 3.602368 | lrm: 0.42 | dt: 47ms | tok/sec: 1,393,409 | mfu: 39.0% | epoch: 1 | remaining: 37s    
step 03037 (79.3%) | loss: 3.600919 | lrm: 0.41 | dt: 48ms | tok/sec: 1,375,407 | mfu: 38.5% | epoch: 1 | remaining: 37s    
step 03038 (79.3%) | loss: 3.596389 | lrm: 0.41 | dt: 48ms | tok/sec: 1,377,406 | mfu: 38.5% | epoch: 1 | remaining: 37s    
step 03039 (79.3%) | loss: 3.594933 | lrm: 0.41 | dt: 48ms | tok/sec: 1,377,937 | mfu: 38.5% | epoch: 1 | remaining: 37s    
step 03040 (79.3%) | loss: 3.593709 | lrm: 0.41 | dt: 47ms | tok/sec: 1,381,400 | mfu: 38.6% | epoch: 1 | remaining: 37s    
step 03041 (79.4%) | loss: 3.587654 | lrm: 0.41 | dt: 47ms | tok/sec: 1,384,349 | mfu: 38.7% | epoch: 1 | remaining: 37s    
step 03042 (79.4%) | loss: 3.585105 | lrm: 0.41 | dt: 47ms | tok/sec: 1,386,605 | mfu: 38.8% | epoch: 1 | remaining: 37s    
step 03043 (79.4%) | loss: 3.575134 | lrm: 0.41 | dt: 47ms | tok/sec: 1,401,258 | mfu: 39.2% | epoch: 1 | remaining: 37s    
step 03044 (79.5%) | loss: 3.574954 | lrm: 0.41 | dt: 47ms | tok/sec: 1,380,276 | mfu: 38.6% | epoch: 1 | remaining: 37s    
step 03045 (79.5%) | loss: 3.564834 | lrm: 0.41 | dt: 48ms | tok/sec: 1,374,176 | mfu: 38.4% | epoch: 1 | remaining: 37s    
step 03046 (79.5%) | loss: 3.563772 | lrm: 0.41 | dt: 47ms | tok/sec: 1,390,843 | mfu: 38.9% | epoch: 1 | remaining: 37s    
step 03047 (79.5%) | loss: 3.557223 | lrm: 0.41 | dt: 47ms | tok/sec: 1,403,218 | mfu: 39.3% | epoch: 1 | remaining: 37s    
step 03048 (79.6%) | loss: 3.557337 | lrm: 0.41 | dt: 47ms | tok/sec: 1,402,259 | mfu: 39.2% | epoch: 1 | remaining: 37s    
step 03049 (79.6%) | loss: 3.555405 | lrm: 0.41 | dt: 47ms | tok/sec: 1,393,614 | mfu: 39.0% | epoch: 1 | remaining: 37s    
step 03050 (79.6%) | loss: 3.562367 | lrm: 0.41 | dt: 48ms | tok/sec: 1,374,313 | mfu: 38.4% | epoch: 1 | remaining: 37s    
step 03051 (79.6%) | loss: 3.568336 | lrm: 0.41 | dt: 48ms | tok/sec: 1,379,085 | mfu: 38.6% | epoch: 1 | remaining: 37s    
step 03052 (79.7%) | loss: 3.580923 | lrm: 0.41 | dt: 48ms | tok/sec: 1,378,379 | mfu: 38.6% | epoch: 1 | remaining: 37s    
step 03053 (79.7%) | loss: 3.579333 | lrm: 0.41 | dt: 47ms | tok/sec: 1,379,777 | mfu: 38.6% | epoch: 1 | remaining: 37s    
step 03054 (79.7%) | loss: 3.581492 | lrm: 0.41 | dt: 47ms | tok/sec: 1,385,145 | mfu: 38.8% | epoch: 1 | remaining: 36s    
step 03055 (79.7%) | loss: 3.578419 | lrm: 0.41 | dt: 47ms | tok/sec: 1,396,503 | mfu: 39.1% | epoch: 1 | remaining: 36s    
step 03056 (79.8%) | loss: 3.570330 | lrm: 0.40 | dt: 47ms | tok/sec: 1,398,585 | mfu: 39.1% | epoch: 1 | remaining: 36s    
step 03057 (79.8%) | loss: 3.578805 | lrm: 0.40 | dt: 47ms | tok/sec: 1,401,001 | mfu: 39.2% | epoch: 1 | remaining: 36s    
step 03058 (79.8%) | loss: 3.575418 | lrm: 0.40 | dt: 47ms | tok/sec: 1,385,424 | mfu: 38.8% | epoch: 1 | remaining: 36s    
step 03059 (79.8%) | loss: 3.573314 | lrm: 0.40 | dt: 47ms | tok/sec: 1,391,026 | mfu: 38.9% | epoch: 1 | remaining: 36s    
step 03060 (79.9%) | loss: 3.573137 | lrm: 0.40 | dt: 47ms | tok/sec: 1,392,661 | mfu: 39.0% | epoch: 1 | remaining: 36s    
step 03061 (79.9%) | loss: 3.560639 | lrm: 0.40 | dt: 48ms | tok/sec: 1,378,760 | mfu: 38.6% | epoch: 1 | remaining: 36s    
step 03062 (79.9%) | loss: 3.559296 | lrm: 0.40 | dt: 47ms | tok/sec: 1,383,945 | mfu: 38.7% | epoch: 1 | remaining: 36s    
step 03063 (80.0%) | loss: 3.565139 | lrm: 0.40 | dt: 48ms | tok/sec: 1,374,967 | mfu: 38.5% | epoch: 1 | remaining: 36s    
step 03064 (80.0%) | loss: 3.562947 | lrm: 0.40 | dt: 47ms | tok/sec: 1,385,878 | mfu: 38.8% | epoch: 1 | remaining: 36s    
step 03065 (80.0%) | loss: 3.554253 | lrm: 0.40 | dt: 47ms | tok/sec: 1,388,279 | mfu: 38.8% | epoch: 1 | remaining: 36s    
step 03066 (80.0%) | loss: 3.554202 | lrm: 0.40 | dt: 47ms | tok/sec: 1,386,927 | mfu: 38.8% | epoch: 1 | remaining: 36s    
step 03067 (80.1%) | loss: 3.554044 | lrm: 0.40 | dt: 48ms | tok/sec: 1,376,916 | mfu: 38.5% | epoch: 1 | remaining: 36s    
step 03068 (80.1%) | loss: 3.560031 | lrm: 0.40 | dt: 47ms | tok/sec: 1,380,838 | mfu: 38.6% | epoch: 1 | remaining: 36s    
step 03069 (80.1%) | loss: 3.552242 | lrm: 0.40 | dt: 47ms | tok/sec: 1,382,470 | mfu: 38.7% | epoch: 1 | remaining: 36s    
step 03070 (80.1%) | loss: 3.556219 | lrm: 0.40 | dt: 47ms | tok/sec: 1,396,105 | mfu: 39.1% | epoch: 1 | remaining: 36s    
step 03071 (80.2%) | loss: 3.557093 | lrm: 0.40 | dt: 47ms | tok/sec: 1,399,019 | mfu: 39.1% | epoch: 1 | remaining: 36s    
step 03072 (80.2%) | loss: 3.565726 | lrm: 0.40 | dt: 48ms | tok/sec: 1,364,984 | mfu: 38.2% | epoch: 1 | remaining: 36s    
step 03073 (80.2%) | loss: 3.561304 | lrm: 0.40 | dt: 48ms | tok/sec: 1,377,026 | mfu: 38.5% | epoch: 1 | remaining: 36s    
step 03074 (80.2%) | loss: 3.564639 | lrm: 0.40 | dt: 47ms | tok/sec: 1,393,727 | mfu: 39.0% | epoch: 1 | remaining: 36s    
step 03075 (80.3%) | loss: 3.572306 | lrm: 0.39 | dt: 47ms | tok/sec: 1,403,827 | mfu: 39.3% | epoch: 1 | remaining: 35s    
step 03076 (80.3%) | loss: 3.570187 | lrm: 0.39 | dt: 47ms | tok/sec: 1,403,677 | mfu: 39.3% | epoch: 1 | remaining: 35s    
step 03077 (80.3%) | loss: 3.574855 | lrm: 0.39 | dt: 47ms | tok/sec: 1,402,946 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 03078 (80.3%) | loss: 3.577884 | lrm: 0.39 | dt: 47ms | tok/sec: 1,400,337 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 03079 (80.4%) | loss: 3.576599 | lrm: 0.39 | dt: 47ms | tok/sec: 1,401,080 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 03080 (80.4%) | loss: 3.566973 | lrm: 0.39 | dt: 47ms | tok/sec: 1,395,496 | mfu: 39.0% | epoch: 1 | remaining: 35s    
step 03081 (80.4%) | loss: 3.570782 | lrm: 0.39 | dt: 48ms | tok/sec: 1,368,736 | mfu: 38.3% | epoch: 1 | remaining: 35s    
step 03082 (80.5%) | loss: 3.570870 | lrm: 0.39 | dt: 48ms | tok/sec: 1,378,919 | mfu: 38.6% | epoch: 1 | remaining: 35s    
step 03083 (80.5%) | loss: 3.566174 | lrm: 0.39 | dt: 47ms | tok/sec: 1,398,165 | mfu: 39.1% | epoch: 1 | remaining: 35s    
step 03084 (80.5%) | loss: 3.566084 | lrm: 0.39 | dt: 47ms | tok/sec: 1,404,315 | mfu: 39.3% | epoch: 1 | remaining: 35s    
step 03085 (80.5%) | loss: 3.574961 | lrm: 0.39 | dt: 47ms | tok/sec: 1,402,803 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 03086 (80.6%) | loss: 3.570829 | lrm: 0.39 | dt: 47ms | tok/sec: 1,398,371 | mfu: 39.1% | epoch: 1 | remaining: 35s    
step 03087 (80.6%) | loss: 3.578444 | lrm: 0.39 | dt: 47ms | tok/sec: 1,383,827 | mfu: 38.7% | epoch: 1 | remaining: 35s    
step 03088 (80.6%) | loss: 3.586118 | lrm: 0.39 | dt: 47ms | tok/sec: 1,387,284 | mfu: 38.8% | epoch: 1 | remaining: 35s    
step 03089 (80.6%) | loss: 3.585980 | lrm: 0.39 | dt: 47ms | tok/sec: 1,399,767 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 03090 (80.7%) | loss: 3.575319 | lrm: 0.39 | dt: 47ms | tok/sec: 1,403,161 | mfu: 39.3% | epoch: 1 | remaining: 35s    
step 03091 (80.7%) | loss: 3.573343 | lrm: 0.39 | dt: 47ms | tok/sec: 1,399,646 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 03092 (80.7%) | loss: 3.569287 | lrm: 0.39 | dt: 47ms | tok/sec: 1,390,822 | mfu: 38.9% | epoch: 1 | remaining: 35s    
step 03093 (80.7%) | loss: 3.569678 | lrm: 0.39 | dt: 47ms | tok/sec: 1,398,094 | mfu: 39.1% | epoch: 1 | remaining: 35s    
step 03094 (80.8%) | loss: 3.575398 | lrm: 0.38 | dt: 47ms | tok/sec: 1,397,312 | mfu: 39.1% | epoch: 1 | remaining: 35s    
step 03095 (80.8%) | loss: 3.581521 | lrm: 0.38 | dt: 47ms | tok/sec: 1,400,530 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 03096 (80.8%) | loss: 3.579295 | lrm: 0.38 | dt: 47ms | tok/sec: 1,403,569 | mfu: 39.3% | epoch: 1 | remaining: 34s    
step 03097 (80.8%) | loss: 3.593184 | lrm: 0.38 | dt: 47ms | tok/sec: 1,397,326 | mfu: 39.1% | epoch: 1 | remaining: 34s    
step 03098 (80.9%) | loss: 3.583194 | lrm: 0.38 | dt: 47ms | tok/sec: 1,401,351 | mfu: 39.2% | epoch: 1 | remaining: 34s    
step 03099 (80.9%) | loss: 3.583350 | lrm: 0.38 | dt: 47ms | tok/sec: 1,402,166 | mfu: 39.2% | epoch: 1 | remaining: 34s    
step 03100 (80.9%) | loss: 3.583319 | lrm: 0.38 | dt: 47ms | tok/sec: 1,400,751 | mfu: 39.2% | epoch: 1 | remaining: 34s    
step 03101 (80.9%) | loss: 3.585739 | lrm: 0.38 | dt: 47ms | tok/sec: 1,384,168 | mfu: 38.7% | epoch: 1 | remaining: 34s    
step 03102 (81.0%) | loss: 3.574502 | lrm: 0.38 | dt: 47ms | tok/sec: 1,387,592 | mfu: 38.8% | epoch: 1 | remaining: 34s    
step 03103 (81.0%) | loss: 3.572821 | lrm: 0.38 | dt: 48ms | tok/sec: 1,378,241 | mfu: 38.6% | epoch: 1 | remaining: 34s    
step 03104 (81.0%) | loss: 3.569558 | lrm: 0.38 | dt: 48ms | tok/sec: 1,366,844 | mfu: 38.2% | epoch: 1 | remaining: 34s    
step 03105 (81.1%) | loss: 3.563097 | lrm: 0.38 | dt: 47ms | tok/sec: 1,392,795 | mfu: 39.0% | epoch: 1 | remaining: 34s    
step 03106 (81.1%) | loss: 3.552976 | lrm: 0.38 | dt: 47ms | tok/sec: 1,395,319 | mfu: 39.0% | epoch: 1 | remaining: 34s    
step 03107 (81.1%) | loss: 3.550281 | lrm: 0.38 | dt: 47ms | tok/sec: 1,382,609 | mfu: 38.7% | epoch: 1 | remaining: 34s    
