experiment_start=2026-07-13T02:46:11Z description=raise matrix Muon weight decay from 0.20 to 0.22
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 3, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 20,971,520
  total                   : 29,360,128
Estimated FLOPs per token: 2.516582e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011366 | lrm: 1.00 | dt: 2683ms | tok/sec: 48,857 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 01539 (80.1%) | loss: 3.111544 | lrm: 0.66 | dt: 94ms | tok/sec: 1,401,630 | mfu: 35.6% | epoch: 1 | remaining: 36s    
step 01540 (80.1%) | loss: 3.108324 | lrm: 0.66 | dt: 94ms | tok/sec: 1,388,507 | mfu: 35.3% | epoch: 1 | remaining: 36s    
step 01541 (80.2%) | loss: 3.105282 | lrm: 0.66 | dt: 93ms | tok/sec: 1,406,409 | mfu: 35.8% | epoch: 1 | remaining: 36s    
step 01542 (80.2%) | loss: 3.110029 | lrm: 0.66 | dt: 94ms | tok/sec: 1,389,247 | mfu: 35.3% | epoch: 1 | remaining: 36s    
step 01543 (80.3%) | loss: 3.111011 | lrm: 0.66 | dt: 95ms | tok/sec: 1,386,675 | mfu: 35.3% | epoch: 1 | remaining: 35s    
step 01544 (80.3%) | loss: 3.115812 | lrm: 0.66 | dt: 94ms | tok/sec: 1,401,783 | mfu: 35.7% | epoch: 1 | remaining: 35s    
step 01545 (80.4%) | loss: 3.109982 | lrm: 0.65 | dt: 94ms | tok/sec: 1,392,446 | mfu: 35.4% | epoch: 1 | remaining: 35s    
step 01546 (80.4%) | loss: 3.108027 | lrm: 0.65 | dt: 94ms | tok/sec: 1,395,390 | mfu: 35.5% | epoch: 1 | remaining: 35s    
step 01547 (80.5%) | loss: 3.115255 | lrm: 0.65 | dt: 93ms | tok/sec: 1,410,212 | mfu: 35.9% | epoch: 1 | remaining: 35s    
step 01548 (80.5%) | loss: 3.122888 | lrm: 0.65 | dt: 95ms | tok/sec: 1,382,703 | mfu: 35.2% | epoch: 1 | remaining: 35s    
step 01549 (80.6%) | loss: 3.118424 | lrm: 0.65 | dt: 94ms | tok/sec: 1,399,692 | mfu: 35.6% | epoch: 1 | remaining: 35s    
step 01550 (80.6%) | loss: 3.121523 | lrm: 0.65 | dt: 93ms | tok/sec: 1,405,381 | mfu: 35.7% | epoch: 1 | remaining: 35s    
step 01551 (80.7%) | loss: 3.115162 | lrm: 0.64 | dt: 95ms | tok/sec: 1,386,039 | mfu: 35.3% | epoch: 1 | remaining: 35s    
step 01552 (80.7%) | loss: 3.110269 | lrm: 0.64 | dt: 95ms | tok/sec: 1,384,799 | mfu: 35.2% | epoch: 1 | remaining: 35s    
step 01553 (80.8%) | loss: 3.102687 | lrm: 0.64 | dt: 94ms | tok/sec: 1,396,975 | mfu: 35.5% | epoch: 1 | remaining: 34s    
step 01554 (80.8%) | loss: 3.099886 | lrm: 0.64 | dt: 94ms | tok/sec: 1,396,042 | mfu: 35.5% | epoch: 1 | remaining: 34s    
step 01555 (80.9%) | loss: 3.100587 | lrm: 0.64 | dt: 93ms | tok/sec: 1,410,932 | mfu: 35.9% | epoch: 1 | remaining: 34s    
step 01556 (80.9%) | loss: 3.097435 | lrm: 0.64 | dt: 94ms | tok/sec: 1,399,963 | mfu: 35.6% | epoch: 1 | remaining: 34s    
step 01557 (81.0%) | loss: 3.099248 | lrm: 0.63 | dt: 94ms | tok/sec: 1,398,609 | mfu: 35.6% | epoch: 1 | remaining: 34s    
step 01558 (81.0%) | loss: 3.100562 | lrm: 0.63 | dt: 96ms | tok/sec: 1,362,954 | mfu: 34.7% | epoch: 1 | remaining: 34s    
step 01559 (81.1%) | loss: 3.101968 | lrm: 0.63 | dt: 94ms | tok/sec: 1,393,144 | mfu: 35.4% | epoch: 1 | remaining: 34s    
step 01560 (81.1%) | loss: 3.097255 | lrm: 0.63 | dt: 94ms | tok/sec: 1,395,737 | mfu: 35.5% | epoch: 1 | remaining: 34s    
step 01561 (81.2%) | loss: 3.096420 | lrm: 0.63 | dt: 93ms | tok/sec: 1,411,911 | mfu: 35.9% | epoch: 1 | remaining: 34s    
step 01562 (81.3%) | loss: 3.100364 | lrm: 0.62 | dt: 95ms | tok/sec: 1,386,406 | mfu: 35.3% | epoch: 1 | remaining: 34s    
step 01563 (81.3%) | loss: 3.098109 | lrm: 0.62 | dt: 93ms | tok/sec: 1,404,387 | mfu: 35.7% | epoch: 1 | remaining: 34s    
step 01564 (81.4%) | loss: 3.096055 | lrm: 0.62 | dt: 93ms | tok/sec: 1,405,604 | mfu: 35.7% | epoch: 1 | remaining: 33s    
step 01565 (81.4%) | loss: 3.094826 | lrm: 0.62 | dt: 94ms | tok/sec: 1,388,047 | mfu: 35.3% | epoch: 1 | remaining: 33s    
step 01566 (81.5%) | loss: 3.093912 | lrm: 0.62 | dt: 93ms | tok/sec: 1,404,947 | mfu: 35.7% | epoch: 1 | remaining: 33s    
step 01567 (81.5%) | loss: 3.092886 | lrm: 0.62 | dt: 126ms | tok/sec: 1,043,005 | mfu: 26.5% | epoch: 1 | remaining: 33s    
step 01568 (81.6%) | loss: 3.087756 | lrm: 0.61 | dt: 91ms | tok/sec: 1,443,265 | mfu: 36.7% | epoch: 1 | remaining: 33s    
step 01569 (81.6%) | loss: 3.087912 | lrm: 0.61 | dt: 92ms | tok/sec: 1,418,062 | mfu: 36.1% | epoch: 1 | remaining: 33s    
step 01570 (81.7%) | loss: 3.086960 | lrm: 0.61 | dt: 92ms | tok/sec: 1,426,344 | mfu: 36.3% | epoch: 1 | remaining: 33s    
step 01571 (81.7%) | loss: 3.082026 | lrm: 0.61 | dt: 93ms | tok/sec: 1,414,264 | mfu: 36.0% | epoch: 1 | remaining: 33s    
step 01572 (81.8%) | loss: 3.080878 | lrm: 0.61 | dt: 95ms | tok/sec: 1,386,993 | mfu: 35.3% | epoch: 1 | remaining: 33s    
step 01573 (81.8%) | loss: 3.080172 | lrm: 0.61 | dt: 93ms | tok/sec: 1,406,079 | mfu: 35.8% | epoch: 1 | remaining: 33s    
step 01574 (81.9%) | loss: 3.079630 | lrm: 0.60 | dt: 92ms | tok/sec: 1,419,369 | mfu: 36.1% | epoch: 1 | remaining: 33s    
step 01575 (81.9%) | loss: 3.084042 | lrm: 0.60 | dt: 149ms | tok/sec: 880,288 | mfu: 22.4% | epoch: 1 | remaining: 32s    
step 01576 (82.0%) | loss: 3.094566 | lrm: 0.60 | dt: 93ms | tok/sec: 1,407,205 | mfu: 35.8% | epoch: 1 | remaining: 32s    
step 01577 (82.1%) | loss: 3.089371 | lrm: 0.60 | dt: 92ms | tok/sec: 1,422,075 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 01578 (82.1%) | loss: 3.082747 | lrm: 0.60 | dt: 92ms | tok/sec: 1,417,415 | mfu: 36.0% | epoch: 1 | remaining: 32s    
step 01579 (82.2%) | loss: 3.084103 | lrm: 0.59 | dt: 92ms | tok/sec: 1,418,069 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 01580 (82.2%) | loss: 3.084540 | lrm: 0.59 | dt: 92ms | tok/sec: 1,421,611 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 01581 (82.3%) | loss: 3.085483 | lrm: 0.59 | dt: 92ms | tok/sec: 1,419,299 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 01582 (82.3%) | loss: 3.081571 | lrm: 0.59 | dt: 92ms | tok/sec: 1,420,095 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 01583 (82.4%) | loss: 3.076430 | lrm: 0.59 | dt: 91ms | tok/sec: 1,433,144 | mfu: 36.4% | epoch: 1 | remaining: 32s    
step 01584 (82.4%) | loss: 3.081682 | lrm: 0.59 | dt: 92ms | tok/sec: 1,421,075 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 01585 (82.5%) | loss: 3.086794 | lrm: 0.58 | dt: 103ms | tok/sec: 1,267,612 | mfu: 32.2% | epoch: 1 | remaining: 31s    
step 01586 (82.5%) | loss: 3.077373 | lrm: 0.58 | dt: 96ms | tok/sec: 1,361,074 | mfu: 34.6% | epoch: 1 | remaining: 31s    
step 01587 (82.6%) | loss: 3.075437 | lrm: 0.58 | dt: 95ms | tok/sec: 1,382,046 | mfu: 35.1% | epoch: 1 | remaining: 31s    
step 01588 (82.7%) | loss: 3.078140 | lrm: 0.58 | dt: 93ms | tok/sec: 1,404,247 | mfu: 35.7% | epoch: 1 | remaining: 31s    
step 01589 (82.7%) | loss: 3.078779 | lrm: 0.58 | dt: 92ms | tok/sec: 1,422,553 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 01590 (82.8%) | loss: 3.079143 | lrm: 0.57 | dt: 93ms | tok/sec: 1,413,279 | mfu: 35.9% | epoch: 1 | remaining: 31s    
step 01591 (82.8%) | loss: 3.084514 | lrm: 0.57 | dt: 93ms | tok/sec: 1,406,546 | mfu: 35.8% | epoch: 1 | remaining: 31s    
step 01592 (82.9%) | loss: 3.086134 | lrm: 0.57 | dt: 93ms | tok/sec: 1,407,295 | mfu: 35.8% | epoch: 1 | remaining: 31s    
step 01593 (82.9%) | loss: 3.080499 | lrm: 0.57 | dt: 93ms | tok/sec: 1,410,610 | mfu: 35.9% | epoch: 1 | remaining: 31s    
step 01594 (83.0%) | loss: 3.078633 | lrm: 0.57 | dt: 93ms | tok/sec: 1,410,816 | mfu: 35.9% | epoch: 1 | remaining: 31s    
step 01595 (83.0%) | loss: 3.084015 | lrm: 0.57 | dt: 96ms | tok/sec: 1,362,197 | mfu: 34.6% | epoch: 1 | remaining: 30s    
step 01596 (83.1%) | loss: 3.081739 | lrm: 0.56 | dt: 96ms | tok/sec: 1,360,091 | mfu: 34.6% | epoch: 1 | remaining: 30s    
step 01597 (83.1%) | loss: 3.077689 | lrm: 0.56 | dt: 96ms | tok/sec: 1,371,187 | mfu: 34.9% | epoch: 1 | remaining: 30s    
step 01598 (83.2%) | loss: 3.075050 | lrm: 0.56 | dt: 94ms | tok/sec: 1,388,882 | mfu: 35.3% | epoch: 1 | remaining: 30s    
step 01599 (83.2%) | loss: 3.063760 | lrm: 0.56 | dt: 97ms | tok/sec: 1,356,306 | mfu: 34.5% | epoch: 1 | remaining: 30s    
step 01600 (83.3%) | loss: 3.062756 | lrm: 0.56 | dt: 117ms | tok/sec: 1,119,407 | mfu: 28.5% | epoch: 1 | remaining: 30s    
step 01601 (83.3%) | loss: 3.069627 | lrm: 0.56 | dt: 91ms | tok/sec: 1,438,654 | mfu: 36.6% | epoch: 1 | remaining: 30s    
step 01602 (83.4%) | loss: 3.063120 | lrm: 0.55 | dt: 93ms | tok/sec: 1,415,214 | mfu: 36.0% | epoch: 1 | remaining: 30s    
step 01603 (83.4%) | loss: 3.067913 | lrm: 0.55 | dt: 92ms | tok/sec: 1,418,402 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 01604 (83.5%) | loss: 3.067407 | lrm: 0.55 | dt: 93ms | tok/sec: 1,416,243 | mfu: 36.0% | epoch: 1 | remaining: 30s    
step 01605 (83.5%) | loss: 3.071742 | lrm: 0.55 | dt: 93ms | tok/sec: 1,413,508 | mfu: 35.9% | epoch: 1 | remaining: 30s    
step 01606 (83.6%) | loss: 3.065364 | lrm: 0.55 | dt: 93ms | tok/sec: 1,411,211 | mfu: 35.9% | epoch: 1 | remaining: 29s    
step 01607 (83.7%) | loss: 3.061925 | lrm: 0.54 | dt: 93ms | tok/sec: 1,401,998 | mfu: 35.7% | epoch: 1 | remaining: 29s    
step 01608 (83.7%) | loss: 3.057496 | lrm: 0.54 | dt: 96ms | tok/sec: 1,370,671 | mfu: 34.9% | epoch: 1 | remaining: 29s    
step 01609 (83.8%) | loss: 3.060239 | lrm: 0.54 | dt: 94ms | tok/sec: 1,397,991 | mfu: 35.6% | epoch: 1 | remaining: 29s    
step 01610 (83.8%) | loss: 3.064743 | lrm: 0.54 | dt: 98ms | tok/sec: 1,333,465 | mfu: 33.9% | epoch: 1 | remaining: 29s    
step 01611 (83.9%) | loss: 3.061053 | lrm: 0.54 | dt: 94ms | tok/sec: 1,395,521 | mfu: 35.5% | epoch: 1 | remaining: 29s    
step 01612 (83.9%) | loss: 3.065180 | lrm: 0.54 | dt: 93ms | tok/sec: 1,405,575 | mfu: 35.7% | epoch: 1 | remaining: 29s    
step 01613 (84.0%) | loss: 3.059354 | lrm: 0.53 | dt: 92ms | tok/sec: 1,420,844 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 01614 (84.0%) | loss: 3.054895 | lrm: 0.53 | dt: 92ms | tok/sec: 1,419,079 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 01615 (84.1%) | loss: 3.057529 | lrm: 0.53 | dt: 93ms | tok/sec: 1,411,305 | mfu: 35.9% | epoch: 1 | remaining: 29s    
step 01616 (84.1%) | loss: 3.052408 | lrm: 0.53 | dt: 93ms | tok/sec: 1,402,935 | mfu: 35.7% | epoch: 1 | remaining: 28s    
step 01617 (84.2%) | loss: 3.061487 | lrm: 0.53 | dt: 93ms | tok/sec: 1,402,241 | mfu: 35.7% | epoch: 1 | remaining: 28s    
step 01618 (84.2%) | loss: 3.063076 | lrm: 0.53 | dt: 93ms | tok/sec: 1,403,981 | mfu: 35.7% | epoch: 1 | remaining: 28s    
step 01619 (84.3%) | loss: 3.058505 | lrm: 0.52 | dt: 94ms | tok/sec: 1,395,811 | mfu: 35.5% | epoch: 1 | remaining: 28s    
step 01620 (84.3%) | loss: 3.063501 | lrm: 0.52 | dt: 95ms | tok/sec: 1,379,569 | mfu: 35.1% | epoch: 1 | remaining: 28s    
step 01621 (84.4%) | loss: 3.062945 | lrm: 0.52 | dt: 95ms | tok/sec: 1,372,721 | mfu: 34.9% | epoch: 1 | remaining: 28s    
step 01622 (84.4%) | loss: 3.064191 | lrm: 0.52 | dt: 93ms | tok/sec: 1,402,148 | mfu: 35.7% | epoch: 1 | remaining: 28s    
step 01623 (84.5%) | loss: 3.063158 | lrm: 0.52 | dt: 95ms | tok/sec: 1,386,776 | mfu: 35.3% | epoch: 1 | remaining: 28s    
step 01624 (84.5%) | loss: 3.058725 | lrm: 0.52 | dt: 93ms | tok/sec: 1,416,155 | mfu: 36.0% | epoch: 1 | remaining: 28s    
step 01625 (84.6%) | loss: 3.055853 | lrm: 0.51 | dt: 93ms | tok/sec: 1,410,679 | mfu: 35.9% | epoch: 1 | remaining: 28s    
step 01626 (84.6%) | loss: 3.056103 | lrm: 0.51 | dt: 94ms | tok/sec: 1,394,951 | mfu: 35.5% | epoch: 1 | remaining: 28s    
step 01627 (84.7%) | loss: 3.063761 | lrm: 0.51 | dt: 93ms | tok/sec: 1,416,805 | mfu: 36.0% | epoch: 1 | remaining: 27s    
step 01628 (84.7%) | loss: 3.068013 | lrm: 0.51 | dt: 93ms | tok/sec: 1,414,395 | mfu: 36.0% | epoch: 1 | remaining: 27s    
step 01629 (84.8%) | loss: 3.063246 | lrm: 0.51 | dt: 95ms | tok/sec: 1,386,692 | mfu: 35.3% | epoch: 1 | remaining: 27s    
step 01630 (84.9%) | loss: 3.068813 | lrm: 0.50 | dt: 94ms | tok/sec: 1,393,536 | mfu: 35.4% | epoch: 1 | remaining: 27s    
step 01631 (84.9%) | loss: 3.067591 | lrm: 0.50 | dt: 94ms | tok/sec: 1,392,220 | mfu: 35.4% | epoch: 1 | remaining: 27s    
step 01632 (85.0%) | loss: 3.066023 | lrm: 0.50 | dt: 94ms | tok/sec: 1,398,104 | mfu: 35.6% | epoch: 1 | remaining: 27s    
step 01633 (85.0%) | loss: 3.070722 | lrm: 0.50 | dt: 93ms | tok/sec: 1,416,505 | mfu: 36.0% | epoch: 1 | remaining: 27s    
step 01634 (85.1%) | loss: 3.066259 | lrm: 0.50 | dt: 93ms | tok/sec: 1,407,594 | mfu: 35.8% | epoch: 1 | remaining: 27s    
step 01635 (85.1%) | loss: 3.055436 | lrm: 0.50 | dt: 95ms | tok/sec: 1,384,405 | mfu: 35.2% | epoch: 1 | remaining: 27s    
step 01636 (85.2%) | loss: 3.057312 | lrm: 0.49 | dt: 93ms | tok/sec: 1,404,154 | mfu: 35.7% | epoch: 1 | remaining: 27s    
step 01637 (85.2%) | loss: 3.053088 | lrm: 0.49 | dt: 93ms | tok/sec: 1,402,960 | mfu: 35.7% | epoch: 1 | remaining: 27s    
step 01638 (85.3%) | loss: 3.053307 | lrm: 0.49 | dt: 92ms | tok/sec: 1,417,835 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 01639 (85.3%) | loss: 3.056874 | lrm: 0.49 | dt: 94ms | tok/sec: 1,399,542 | mfu: 35.6% | epoch: 1 | remaining: 26s    
step 01640 (85.4%) | loss: 3.056115 | lrm: 0.49 | dt: 94ms | tok/sec: 1,387,914 | mfu: 35.3% | epoch: 1 | remaining: 26s    
step 01641 (85.4%) | loss: 3.059286 | lrm: 0.49 | dt: 94ms | tok/sec: 1,399,941 | mfu: 35.6% | epoch: 1 | remaining: 26s    
step 01642 (85.5%) | loss: 3.066199 | lrm: 0.48 | dt: 95ms | tok/sec: 1,379,725 | mfu: 35.1% | epoch: 1 | remaining: 26s    
step 01643 (85.5%) | loss: 3.068952 | lrm: 0.48 | dt: 94ms | tok/sec: 1,392,322 | mfu: 35.4% | epoch: 1 | remaining: 26s    
step 01644 (85.6%) | loss: 3.068281 | lrm: 0.48 | dt: 93ms | tok/sec: 1,402,678 | mfu: 35.7% | epoch: 1 | remaining: 26s    
step 01645 (85.6%) | loss: 3.072870 | lrm: 0.48 | dt: 94ms | tok/sec: 1,387,904 | mfu: 35.3% | epoch: 1 | remaining: 26s    
step 01646 (85.7%) | loss: 3.075264 | lrm: 0.48 | dt: 93ms | tok/sec: 1,415,229 | mfu: 36.0% | epoch: 1 | remaining: 26s    
step 01647 (85.7%) | loss: 3.081289 | lrm: 0.48 | dt: 93ms | tok/sec: 1,405,202 | mfu: 35.7% | epoch: 1 | remaining: 26s    
step 01648 (85.8%) | loss: 3.081692 | lrm: 0.47 | dt: 93ms | tok/sec: 1,404,387 | mfu: 35.7% | epoch: 1 | remaining: 25s    
step 01649 (85.8%) | loss: 3.075649 | lrm: 0.47 | dt: 92ms | tok/sec: 1,424,721 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 01650 (85.9%) | loss: 3.071321 | lrm: 0.47 | dt: 93ms | tok/sec: 1,408,258 | mfu: 35.8% | epoch: 1 | remaining: 25s    
step 01651 (85.9%) | loss: 3.068405 | lrm: 0.47 | dt: 94ms | tok/sec: 1,388,051 | mfu: 35.3% | epoch: 1 | remaining: 25s    
step 01652 (86.0%) | loss: 3.062234 | lrm: 0.47 | dt: 94ms | tok/sec: 1,388,359 | mfu: 35.3% | epoch: 1 | remaining: 25s    
step 01653 (86.0%) | loss: 3.061270 | lrm: 0.47 | dt: 94ms | tok/sec: 1,389,605 | mfu: 35.3% | epoch: 1 | remaining: 25s    
step 01654 (86.1%) | loss: 3.062534 | lrm: 0.46 | dt: 94ms | tok/sec: 1,394,172 | mfu: 35.5% | epoch: 1 | remaining: 25s    
step 01655 (86.2%) | loss: 3.067186 | lrm: 0.46 | dt: 95ms | tok/sec: 1,377,495 | mfu: 35.0% | epoch: 1 | remaining: 25s    
step 01656 (86.2%) | loss: 3.064915 | lrm: 0.46 | dt: 97ms | tok/sec: 1,350,711 | mfu: 34.4% | epoch: 1 | remaining: 25s    
step 01657 (86.3%) | loss: 3.069785 | lrm: 0.46 | dt: 92ms | tok/sec: 1,425,164 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 01658 (86.3%) | loss: 3.065472 | lrm: 0.46 | dt: 93ms | tok/sec: 1,407,183 | mfu: 35.8% | epoch: 1 | remaining: 25s    
step 01659 (86.4%) | loss: 3.064699 | lrm: 0.45 | dt: 92ms | tok/sec: 1,424,389 | mfu: 36.2% | epoch: 1 | remaining: 24s    
step 01660 (86.4%) | loss: 3.057316 | lrm: 0.45 | dt: 93ms | tok/sec: 1,411,990 | mfu: 35.9% | epoch: 1 | remaining: 24s    
step 01661 (86.5%) | loss: 3.047101 | lrm: 0.45 | dt: 94ms | tok/sec: 1,388,184 | mfu: 35.3% | epoch: 1 | remaining: 24s    
step 01662 (86.5%) | loss: 3.044765 | lrm: 0.45 | dt: 95ms | tok/sec: 1,386,605 | mfu: 35.3% | epoch: 1 | remaining: 24s    
step 01663 (86.6%) | loss: 3.045607 | lrm: 0.45 | dt: 94ms | tok/sec: 1,399,884 | mfu: 35.6% | epoch: 1 | remaining: 24s    
step 01664 (86.6%) | loss: 3.050814 | lrm: 0.45 | dt: 95ms | tok/sec: 1,381,875 | mfu: 35.1% | epoch: 1 | remaining: 24s    
step 01665 (86.7%) | loss: 3.049419 | lrm: 0.44 | dt: 96ms | tok/sec: 1,358,448 | mfu: 34.5% | epoch: 1 | remaining: 24s    
step 01666 (86.7%) | loss: 3.051062 | lrm: 0.44 | dt: 94ms | tok/sec: 1,400,940 | mfu: 35.6% | epoch: 1 | remaining: 24s    
step 01667 (86.8%) | loss: 3.053952 | lrm: 0.44 | dt: 93ms | tok/sec: 1,413,584 | mfu: 36.0% | epoch: 1 | remaining: 24s    
step 01668 (86.8%) | loss: 3.057726 | lrm: 0.44 | dt: 94ms | tok/sec: 1,388,156 | mfu: 35.3% | epoch: 1 | remaining: 24s    
step 01669 (86.9%) | loss: 3.050212 | lrm: 0.44 | dt: 93ms | tok/sec: 1,409,677 | mfu: 35.9% | epoch: 1 | remaining: 24s    
step 01670 (86.9%) | loss: 3.056191 | lrm: 0.44 | dt: 93ms | tok/sec: 1,415,903 | mfu: 36.0% | epoch: 1 | remaining: 23s    
step 01671 (87.0%) | loss: 3.056018 | lrm: 0.43 | dt: 95ms | tok/sec: 1,375,878 | mfu: 35.0% | epoch: 1 | remaining: 23s    
step 01672 (87.0%) | loss: 3.055458 | lrm: 0.43 | dt: 94ms | tok/sec: 1,397,895 | mfu: 35.6% | epoch: 1 | remaining: 23s    
step 01673 (87.1%) | loss: 3.060238 | lrm: 0.43 | dt: 93ms | tok/sec: 1,409,680 | mfu: 35.9% | epoch: 1 | remaining: 23s    
step 01674 (87.1%) | loss: 3.060989 | lrm: 0.43 | dt: 95ms | tok/sec: 1,383,712 | mfu: 35.2% | epoch: 1 | remaining: 23s    
step 01675 (87.2%) | loss: 3.059434 | lrm: 0.43 | dt: 116ms | tok/sec: 1,132,545 | mfu: 28.8% | epoch: 1 | remaining: 23s    
step 01676 (87.3%) | loss: 3.054655 | lrm: 0.42 | dt: 91ms | tok/sec: 1,433,044 | mfu: 36.4% | epoch: 1 | remaining: 23s    
step 01677 (87.3%) | loss: 3.060838 | lrm: 0.42 | dt: 92ms | tok/sec: 1,420,609 | mfu: 36.1% | epoch: 1 | remaining: 23s    
step 01678 (87.4%) | loss: 3.055975 | lrm: 0.42 | dt: 93ms | tok/sec: 1,409,315 | mfu: 35.8% | epoch: 1 | remaining: 23s    
step 01679 (87.4%) | loss: 3.047181 | lrm: 0.42 | dt: 92ms | tok/sec: 1,420,385 | mfu: 36.1% | epoch: 1 | remaining: 23s    
step 01680 (87.5%) | loss: 3.043283 | lrm: 0.42 | dt: 92ms | tok/sec: 1,418,537 | mfu: 36.1% | epoch: 1 | remaining: 22s    
step 01681 (87.5%) | loss: 3.046319 | lrm: 0.42 | dt: 94ms | tok/sec: 1,398,243 | mfu: 35.6% | epoch: 1 | remaining: 22s    
step 01682 (87.6%) | loss: 3.043770 | lrm: 0.41 | dt: 94ms | tok/sec: 1,396,787 | mfu: 35.5% | epoch: 1 | remaining: 22s    
step 01683 (87.6%) | loss: 3.043906 | lrm: 0.41 | dt: 94ms | tok/sec: 1,394,565 | mfu: 35.5% | epoch: 1 | remaining: 22s    
step 01684 (87.7%) | loss: 3.036368 | lrm: 0.41 | dt: 97ms | tok/sec: 1,350,409 | mfu: 34.3% | epoch: 1 | remaining: 22s    
step 01685 (87.7%) | loss: 3.040203 | lrm: 0.41 | dt: 97ms | tok/sec: 1,358,246 | mfu: 34.5% | epoch: 1 | remaining: 22s    
step 01686 (87.8%) | loss: 3.039178 | lrm: 0.41 | dt: 96ms | tok/sec: 1,363,806 | mfu: 34.7% | epoch: 1 | remaining: 22s    
step 01687 (87.8%) | loss: 3.033184 | lrm: 0.41 | dt: 93ms | tok/sec: 1,403,659 | mfu: 35.7% | epoch: 1 | remaining: 22s    
step 01688 (87.9%) | loss: 3.034080 | lrm: 0.40 | dt: 95ms | tok/sec: 1,383,228 | mfu: 35.2% | epoch: 1 | remaining: 22s    
step 01689 (87.9%) | loss: 3.037294 | lrm: 0.40 | dt: 93ms | tok/sec: 1,413,566 | mfu: 36.0% | epoch: 1 | remaining: 22s    
step 01690 (88.0%) | loss: 3.039211 | lrm: 0.40 | dt: 108ms | tok/sec: 1,215,582 | mfu: 30.9% | epoch: 1 | remaining: 22s    
step 01691 (88.0%) | loss: 3.035687 | lrm: 0.40 | dt: 91ms | tok/sec: 1,440,403 | mfu: 36.6% | epoch: 1 | remaining: 21s    
step 01692 (88.1%) | loss: 3.025852 | lrm: 0.40 | dt: 92ms | tok/sec: 1,427,099 | mfu: 36.3% | epoch: 1 | remaining: 21s    
step 01693 (88.2%) | loss: 3.026674 | lrm: 0.39 | dt: 93ms | tok/sec: 1,416,472 | mfu: 36.0% | epoch: 1 | remaining: 21s    
step 01694 (88.2%) | loss: 3.034410 | lrm: 0.39 | dt: 94ms | tok/sec: 1,394,668 | mfu: 35.5% | epoch: 1 | remaining: 21s    
step 01695 (88.3%) | loss: 3.040726 | lrm: 0.39 | dt: 95ms | tok/sec: 1,372,605 | mfu: 34.9% | epoch: 1 | remaining: 21s    
step 01696 (88.3%) | loss: 3.036743 | lrm: 0.39 | dt: 96ms | tok/sec: 1,359,099 | mfu: 34.6% | epoch: 1 | remaining: 21s    
step 01697 (88.4%) | loss: 3.035515 | lrm: 0.39 | dt: 93ms | tok/sec: 1,403,813 | mfu: 35.7% | epoch: 1 | remaining: 21s    
step 01698 (88.4%) | loss: 3.033163 | lrm: 0.39 | dt: 95ms | tok/sec: 1,380,629 | mfu: 35.1% | epoch: 1 | remaining: 21s    
step 01699 (88.5%) | loss: 3.040093 | lrm: 0.38 | dt: 93ms | tok/sec: 1,401,991 | mfu: 35.7% | epoch: 1 | remaining: 21s    
step 01700 (88.5%) | loss: 3.037843 | lrm: 0.38 | dt: 96ms | tok/sec: 1,364,950 | mfu: 34.7% | epoch: 1 | remaining: 21s    
step 01701 (88.6%) | loss: 3.040530 | lrm: 0.38 | dt: 94ms | tok/sec: 1,389,591 | mfu: 35.3% | epoch: 1 | remaining: 20s    
step 01702 (88.6%) | loss: 3.037194 | lrm: 0.38 | dt: 92ms | tok/sec: 1,423,916 | mfu: 36.2% | epoch: 1 | remaining: 20s    
step 01703 (88.7%) | loss: 3.042687 | lrm: 0.38 | dt: 94ms | tok/sec: 1,400,676 | mfu: 35.6% | epoch: 1 | remaining: 20s    
step 01704 (88.7%) | loss: 3.040417 | lrm: 0.38 | dt: 93ms | tok/sec: 1,409,102 | mfu: 35.8% | epoch: 1 | remaining: 20s    
