experiment_start=2026-07-10T15:59:59Z description=sixteenth global batch for update frequency
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011232 | lrm: 1.00 | dt: 12746ms | tok/sec: 2,570 | mfu: 0.1% | epoch: 1 | remaining: 180s    
step 05748 (81.8%) | loss: 3.644836 | lrm: 0.36 | dt: 25ms | tok/sec: 1,291,998 | mfu: 36.1% | epoch: 1 | remaining: 33s    
step 05749 (81.8%) | loss: 3.657985 | lrm: 0.36 | dt: 30ms | tok/sec: 1,094,398 | mfu: 30.6% | epoch: 1 | remaining: 33s    
step 05750 (81.8%) | loss: 3.643822 | lrm: 0.36 | dt: 25ms | tok/sec: 1,295,823 | mfu: 36.3% | epoch: 1 | remaining: 33s    
step 05751 (81.8%) | loss: 3.650269 | lrm: 0.36 | dt: 25ms | tok/sec: 1,294,237 | mfu: 36.2% | epoch: 1 | remaining: 33s    
step 05752 (81.8%) | loss: 3.655565 | lrm: 0.36 | dt: 25ms | tok/sec: 1,297,132 | mfu: 36.3% | epoch: 1 | remaining: 33s    
step 05753 (81.8%) | loss: 3.668569 | lrm: 0.36 | dt: 25ms | tok/sec: 1,296,117 | mfu: 36.3% | epoch: 1 | remaining: 33s    
step 05754 (81.8%) | loss: 3.682294 | lrm: 0.36 | dt: 25ms | tok/sec: 1,296,508 | mfu: 36.3% | epoch: 1 | remaining: 33s    
step 05755 (81.9%) | loss: 3.663521 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,555 | mfu: 36.2% | epoch: 1 | remaining: 33s    
step 05756 (81.9%) | loss: 3.656793 | lrm: 0.36 | dt: 25ms | tok/sec: 1,292,910 | mfu: 36.2% | epoch: 1 | remaining: 33s    
step 05757 (81.9%) | loss: 3.658137 | lrm: 0.36 | dt: 25ms | tok/sec: 1,294,578 | mfu: 36.2% | epoch: 1 | remaining: 33s    
step 05758 (81.9%) | loss: 3.649058 | lrm: 0.36 | dt: 25ms | tok/sec: 1,292,898 | mfu: 36.2% | epoch: 1 | remaining: 33s    
step 05759 (81.9%) | loss: 3.664582 | lrm: 0.36 | dt: 25ms | tok/sec: 1,296,312 | mfu: 36.3% | epoch: 1 | remaining: 33s    
step 05760 (81.9%) | loss: 3.669569 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,129 | mfu: 36.2% | epoch: 1 | remaining: 33s    
step 05761 (81.9%) | loss: 3.663726 | lrm: 0.36 | dt: 25ms | tok/sec: 1,295,884 | mfu: 36.3% | epoch: 1 | remaining: 32s    
step 05762 (82.0%) | loss: 3.665445 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,421 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05763 (82.0%) | loss: 3.673807 | lrm: 0.36 | dt: 25ms | tok/sec: 1,289,997 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 05764 (82.0%) | loss: 3.665695 | lrm: 0.36 | dt: 25ms | tok/sec: 1,292,180 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05765 (82.0%) | loss: 3.656445 | lrm: 0.36 | dt: 29ms | tok/sec: 1,140,061 | mfu: 31.9% | epoch: 1 | remaining: 32s    
step 05766 (82.0%) | loss: 3.658917 | lrm: 0.36 | dt: 25ms | tok/sec: 1,295,030 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05767 (82.0%) | loss: 3.648542 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,567 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05768 (82.0%) | loss: 3.648800 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,835 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05769 (82.1%) | loss: 3.640859 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,470 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05770 (82.1%) | loss: 3.630682 | lrm: 0.36 | dt: 25ms | tok/sec: 1,294,469 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05771 (82.1%) | loss: 3.645903 | lrm: 0.36 | dt: 25ms | tok/sec: 1,294,505 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05772 (82.1%) | loss: 3.643637 | lrm: 0.36 | dt: 25ms | tok/sec: 1,292,569 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05773 (82.1%) | loss: 3.644693 | lrm: 0.36 | dt: 25ms | tok/sec: 1,295,738 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05774 (82.1%) | loss: 3.643842 | lrm: 0.36 | dt: 27ms | tok/sec: 1,211,075 | mfu: 33.9% | epoch: 1 | remaining: 32s    
step 05775 (82.1%) | loss: 3.650128 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,445 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05776 (82.2%) | loss: 3.654842 | lrm: 0.36 | dt: 25ms | tok/sec: 1,294,688 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05777 (82.2%) | loss: 3.654269 | lrm: 0.36 | dt: 25ms | tok/sec: 1,292,229 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05778 (82.2%) | loss: 3.654534 | lrm: 0.36 | dt: 25ms | tok/sec: 1,296,337 | mfu: 36.3% | epoch: 1 | remaining: 32s    
step 05779 (82.2%) | loss: 3.646877 | lrm: 0.36 | dt: 25ms | tok/sec: 1,294,981 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05780 (82.2%) | loss: 3.651763 | lrm: 0.36 | dt: 25ms | tok/sec: 1,296,398 | mfu: 36.3% | epoch: 1 | remaining: 32s    
step 05781 (82.2%) | loss: 3.648934 | lrm: 0.36 | dt: 25ms | tok/sec: 1,295,567 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05782 (82.2%) | loss: 3.655174 | lrm: 0.36 | dt: 25ms | tok/sec: 1,293,835 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05783 (82.3%) | loss: 3.640117 | lrm: 0.35 | dt: 28ms | tok/sec: 1,153,069 | mfu: 32.3% | epoch: 1 | remaining: 32s    
step 05784 (82.3%) | loss: 3.627635 | lrm: 0.35 | dt: 25ms | tok/sec: 1,291,039 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 05785 (82.3%) | loss: 3.626457 | lrm: 0.35 | dt: 25ms | tok/sec: 1,291,221 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 05786 (82.3%) | loss: 3.632365 | lrm: 0.35 | dt: 25ms | tok/sec: 1,292,594 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05787 (82.3%) | loss: 3.649112 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,250 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05788 (82.3%) | loss: 3.646487 | lrm: 0.35 | dt: 25ms | tok/sec: 1,290,700 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 05789 (82.3%) | loss: 3.651765 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,993 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05790 (82.4%) | loss: 3.642314 | lrm: 0.35 | dt: 25ms | tok/sec: 1,294,761 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05791 (82.4%) | loss: 3.648870 | lrm: 0.35 | dt: 25ms | tok/sec: 1,295,689 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05792 (82.4%) | loss: 3.639374 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,957 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05793 (82.4%) | loss: 3.633404 | lrm: 0.35 | dt: 26ms | tok/sec: 1,278,751 | mfu: 35.8% | epoch: 1 | remaining: 32s    
step 05794 (82.4%) | loss: 3.628447 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,104 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05795 (82.4%) | loss: 3.614142 | lrm: 0.35 | dt: 25ms | tok/sec: 1,291,428 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 05796 (82.4%) | loss: 3.625461 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,579 | mfu: 36.2% | epoch: 1 | remaining: 32s    
step 05797 (82.4%) | loss: 3.608471 | lrm: 0.35 | dt: 27ms | tok/sec: 1,195,069 | mfu: 33.4% | epoch: 1 | remaining: 32s    
step 05798 (82.5%) | loss: 3.614442 | lrm: 0.35 | dt: 25ms | tok/sec: 1,296,068 | mfu: 36.3% | epoch: 1 | remaining: 32s    
step 05799 (82.5%) | loss: 3.616590 | lrm: 0.35 | dt: 25ms | tok/sec: 1,295,982 | mfu: 36.3% | epoch: 1 | remaining: 32s    
step 05800 (82.5%) | loss: 3.622198 | lrm: 0.35 | dt: 25ms | tok/sec: 1,294,688 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05801 (82.5%) | loss: 3.625600 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,299 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05802 (82.5%) | loss: 3.614866 | lrm: 0.35 | dt: 26ms | tok/sec: 1,239,808 | mfu: 34.7% | epoch: 1 | remaining: 31s    
step 05803 (82.5%) | loss: 3.601185 | lrm: 0.35 | dt: 25ms | tok/sec: 1,291,707 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05804 (82.5%) | loss: 3.600607 | lrm: 0.35 | dt: 25ms | tok/sec: 1,291,537 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05805 (82.6%) | loss: 3.601379 | lrm: 0.35 | dt: 25ms | tok/sec: 1,290,724 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05806 (82.6%) | loss: 3.592872 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,104 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05807 (82.6%) | loss: 3.611035 | lrm: 0.35 | dt: 25ms | tok/sec: 1,292,630 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05808 (82.6%) | loss: 3.621956 | lrm: 0.35 | dt: 25ms | tok/sec: 1,295,652 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05809 (82.6%) | loss: 3.627360 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,226 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05810 (82.6%) | loss: 3.611551 | lrm: 0.35 | dt: 25ms | tok/sec: 1,296,606 | mfu: 36.3% | epoch: 1 | remaining: 31s    
step 05811 (82.6%) | loss: 3.616498 | lrm: 0.35 | dt: 25ms | tok/sec: 1,292,849 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05812 (82.7%) | loss: 3.634154 | lrm: 0.35 | dt: 25ms | tok/sec: 1,296,863 | mfu: 36.3% | epoch: 1 | remaining: 31s    
step 05813 (82.7%) | loss: 3.637223 | lrm: 0.35 | dt: 25ms | tok/sec: 1,291,998 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05814 (82.7%) | loss: 3.657264 | lrm: 0.35 | dt: 25ms | tok/sec: 1,292,630 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05815 (82.7%) | loss: 3.669875 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,786 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05816 (82.7%) | loss: 3.667466 | lrm: 0.35 | dt: 25ms | tok/sec: 1,293,165 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05817 (82.7%) | loss: 3.656449 | lrm: 0.35 | dt: 25ms | tok/sec: 1,295,335 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05818 (82.7%) | loss: 3.665109 | lrm: 0.35 | dt: 26ms | tok/sec: 1,284,824 | mfu: 35.9% | epoch: 1 | remaining: 31s    
step 05819 (82.8%) | loss: 3.668440 | lrm: 0.34 | dt: 25ms | tok/sec: 1,297,671 | mfu: 36.3% | epoch: 1 | remaining: 31s    
step 05820 (82.8%) | loss: 3.669362 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,007 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05821 (82.8%) | loss: 3.677085 | lrm: 0.34 | dt: 31ms | tok/sec: 1,062,223 | mfu: 29.7% | epoch: 1 | remaining: 31s    
step 05822 (82.8%) | loss: 3.684119 | lrm: 0.34 | dt: 25ms | tok/sec: 1,294,225 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05823 (82.8%) | loss: 3.659903 | lrm: 0.34 | dt: 25ms | tok/sec: 1,292,132 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05824 (82.8%) | loss: 3.657042 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,409 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05825 (82.8%) | loss: 3.647976 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,835 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05826 (82.9%) | loss: 3.654561 | lrm: 0.34 | dt: 25ms | tok/sec: 1,295,823 | mfu: 36.3% | epoch: 1 | remaining: 31s    
step 05827 (82.9%) | loss: 3.636964 | lrm: 0.34 | dt: 25ms | tok/sec: 1,295,164 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05828 (82.9%) | loss: 3.638867 | lrm: 0.34 | dt: 25ms | tok/sec: 1,295,408 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05829 (82.9%) | loss: 3.643938 | lrm: 0.34 | dt: 25ms | tok/sec: 1,291,064 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05830 (82.9%) | loss: 3.641029 | lrm: 0.34 | dt: 25ms | tok/sec: 1,291,379 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05831 (82.9%) | loss: 3.653191 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,470 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05832 (82.9%) | loss: 3.654772 | lrm: 0.34 | dt: 25ms | tok/sec: 1,289,235 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05833 (83.0%) | loss: 3.643761 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,920 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05834 (83.0%) | loss: 3.642113 | lrm: 0.34 | dt: 25ms | tok/sec: 1,291,379 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 05835 (83.0%) | loss: 3.633735 | lrm: 0.34 | dt: 25ms | tok/sec: 1,294,664 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05836 (83.0%) | loss: 3.639971 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,494 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05837 (83.0%) | loss: 3.643240 | lrm: 0.34 | dt: 25ms | tok/sec: 1,294,676 | mfu: 36.2% | epoch: 1 | remaining: 31s    
step 05838 (83.0%) | loss: 3.638500 | lrm: 0.34 | dt: 25ms | tok/sec: 1,296,642 | mfu: 36.3% | epoch: 1 | remaining: 31s    
step 05839 (83.0%) | loss: 3.634544 | lrm: 0.34 | dt: 25ms | tok/sec: 1,295,567 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05840 (83.1%) | loss: 3.634190 | lrm: 0.34 | dt: 32ms | tok/sec: 1,038,544 | mfu: 29.1% | epoch: 1 | remaining: 30s    
step 05841 (83.1%) | loss: 3.629138 | lrm: 0.34 | dt: 25ms | tok/sec: 1,294,359 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05842 (83.1%) | loss: 3.641000 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,944 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05843 (83.1%) | loss: 3.631591 | lrm: 0.34 | dt: 25ms | tok/sec: 1,295,042 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05844 (83.1%) | loss: 3.630691 | lrm: 0.34 | dt: 27ms | tok/sec: 1,216,026 | mfu: 34.0% | epoch: 1 | remaining: 30s    
step 05845 (83.1%) | loss: 3.642180 | lrm: 0.34 | dt: 25ms | tok/sec: 1,296,104 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05846 (83.1%) | loss: 3.631347 | lrm: 0.34 | dt: 25ms | tok/sec: 1,297,242 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05847 (83.2%) | loss: 3.650756 | lrm: 0.34 | dt: 25ms | tok/sec: 1,295,787 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05848 (83.2%) | loss: 3.647339 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,409 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05849 (83.2%) | loss: 3.634673 | lrm: 0.34 | dt: 25ms | tok/sec: 1,289,707 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 05850 (83.2%) | loss: 3.647119 | lrm: 0.34 | dt: 25ms | tok/sec: 1,290,821 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 05851 (83.2%) | loss: 3.637513 | lrm: 0.34 | dt: 25ms | tok/sec: 1,294,322 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05852 (83.2%) | loss: 3.657803 | lrm: 0.34 | dt: 25ms | tok/sec: 1,293,664 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05853 (83.2%) | loss: 3.645744 | lrm: 0.34 | dt: 25ms | tok/sec: 1,292,825 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05854 (83.3%) | loss: 3.640538 | lrm: 0.33 | dt: 25ms | tok/sec: 1,292,047 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 05855 (83.3%) | loss: 3.640091 | lrm: 0.33 | dt: 25ms | tok/sec: 1,296,263 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05856 (83.3%) | loss: 3.633725 | lrm: 0.33 | dt: 27ms | tok/sec: 1,198,069 | mfu: 33.5% | epoch: 1 | remaining: 30s    
step 05857 (83.3%) | loss: 3.618327 | lrm: 0.33 | dt: 25ms | tok/sec: 1,296,912 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05858 (83.3%) | loss: 3.620003 | lrm: 0.33 | dt: 25ms | tok/sec: 1,295,432 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05859 (83.3%) | loss: 3.625278 | lrm: 0.33 | dt: 27ms | tok/sec: 1,233,244 | mfu: 34.5% | epoch: 1 | remaining: 30s    
step 05860 (83.3%) | loss: 3.618780 | lrm: 0.33 | dt: 25ms | tok/sec: 1,293,737 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05861 (83.4%) | loss: 3.612723 | lrm: 0.33 | dt: 25ms | tok/sec: 1,291,719 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 05862 (83.4%) | loss: 3.611556 | lrm: 0.33 | dt: 25ms | tok/sec: 1,295,787 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05863 (83.4%) | loss: 3.602176 | lrm: 0.33 | dt: 25ms | tok/sec: 1,293,117 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05864 (83.4%) | loss: 3.608317 | lrm: 0.33 | dt: 25ms | tok/sec: 1,296,031 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05865 (83.4%) | loss: 3.603544 | lrm: 0.33 | dt: 25ms | tok/sec: 1,295,481 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05866 (83.4%) | loss: 3.610458 | lrm: 0.33 | dt: 25ms | tok/sec: 1,296,496 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05867 (83.4%) | loss: 3.613213 | lrm: 0.33 | dt: 25ms | tok/sec: 1,296,875 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05868 (83.5%) | loss: 3.626111 | lrm: 0.33 | dt: 25ms | tok/sec: 1,293,750 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05869 (83.5%) | loss: 3.619395 | lrm: 0.33 | dt: 25ms | tok/sec: 1,297,083 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05870 (83.5%) | loss: 3.614114 | lrm: 0.33 | dt: 25ms | tok/sec: 1,292,035 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 05871 (83.5%) | loss: 3.603109 | lrm: 0.33 | dt: 25ms | tok/sec: 1,294,676 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05872 (83.5%) | loss: 3.604457 | lrm: 0.33 | dt: 25ms | tok/sec: 1,292,825 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05873 (83.5%) | loss: 3.598318 | lrm: 0.33 | dt: 26ms | tok/sec: 1,250,456 | mfu: 35.0% | epoch: 1 | remaining: 30s    
step 05874 (83.5%) | loss: 3.609672 | lrm: 0.33 | dt: 25ms | tok/sec: 1,298,750 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 05875 (83.6%) | loss: 3.609776 | lrm: 0.33 | dt: 25ms | tok/sec: 1,294,834 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 05876 (83.6%) | loss: 3.602189 | lrm: 0.33 | dt: 25ms | tok/sec: 1,291,889 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 05877 (83.6%) | loss: 3.608730 | lrm: 0.33 | dt: 34ms | tok/sec: 968,084 | mfu: 27.1% | epoch: 1 | remaining: 30s    
step 05878 (83.6%) | loss: 3.624122 | lrm: 0.33 | dt: 25ms | tok/sec: 1,291,974 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05879 (83.6%) | loss: 3.621078 | lrm: 0.33 | dt: 25ms | tok/sec: 1,290,542 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05880 (83.6%) | loss: 3.627211 | lrm: 0.33 | dt: 25ms | tok/sec: 1,293,092 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05881 (83.6%) | loss: 3.636493 | lrm: 0.33 | dt: 25ms | tok/sec: 1,292,010 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05882 (83.7%) | loss: 3.640116 | lrm: 0.33 | dt: 25ms | tok/sec: 1,291,731 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05883 (83.7%) | loss: 3.644006 | lrm: 0.33 | dt: 25ms | tok/sec: 1,293,104 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05884 (83.7%) | loss: 3.649604 | lrm: 0.33 | dt: 25ms | tok/sec: 1,295,677 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05885 (83.7%) | loss: 3.650477 | lrm: 0.33 | dt: 25ms | tok/sec: 1,295,994 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 05886 (83.7%) | loss: 3.650636 | lrm: 0.33 | dt: 25ms | tok/sec: 1,295,811 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 05887 (83.7%) | loss: 3.636824 | lrm: 0.33 | dt: 25ms | tok/sec: 1,295,176 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05888 (83.7%) | loss: 3.639479 | lrm: 0.33 | dt: 25ms | tok/sec: 1,294,066 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05889 (83.8%) | loss: 3.639451 | lrm: 0.32 | dt: 25ms | tok/sec: 1,293,664 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05890 (83.8%) | loss: 3.621826 | lrm: 0.32 | dt: 25ms | tok/sec: 1,296,667 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 05891 (83.8%) | loss: 3.618205 | lrm: 0.32 | dt: 25ms | tok/sec: 1,295,530 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05892 (83.8%) | loss: 3.634965 | lrm: 0.32 | dt: 25ms | tok/sec: 1,295,530 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05893 (83.8%) | loss: 3.629460 | lrm: 0.32 | dt: 25ms | tok/sec: 1,293,506 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05894 (83.8%) | loss: 3.635318 | lrm: 0.32 | dt: 25ms | tok/sec: 1,294,859 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05895 (83.8%) | loss: 3.626516 | lrm: 0.32 | dt: 25ms | tok/sec: 1,294,956 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05896 (83.9%) | loss: 3.640694 | lrm: 0.32 | dt: 30ms | tok/sec: 1,097,825 | mfu: 30.7% | epoch: 1 | remaining: 29s    
step 05897 (83.9%) | loss: 3.635607 | lrm: 0.32 | dt: 25ms | tok/sec: 1,291,901 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05898 (83.9%) | loss: 3.628620 | lrm: 0.32 | dt: 25ms | tok/sec: 1,291,452 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05899 (83.9%) | loss: 3.623500 | lrm: 0.32 | dt: 25ms | tok/sec: 1,293,969 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05900 (83.9%) | loss: 3.628939 | lrm: 0.32 | dt: 25ms | tok/sec: 1,294,054 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05901 (83.9%) | loss: 3.630152 | lrm: 0.32 | dt: 25ms | tok/sec: 1,294,030 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05902 (83.9%) | loss: 3.632928 | lrm: 0.32 | dt: 25ms | tok/sec: 1,296,581 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 05903 (84.0%) | loss: 3.628052 | lrm: 0.32 | dt: 25ms | tok/sec: 1,294,993 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05904 (84.0%) | loss: 3.619014 | lrm: 0.32 | dt: 25ms | tok/sec: 1,295,176 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05905 (84.0%) | loss: 3.615034 | lrm: 0.32 | dt: 25ms | tok/sec: 1,293,750 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05906 (84.0%) | loss: 3.613104 | lrm: 0.32 | dt: 26ms | tok/sec: 1,261,139 | mfu: 35.3% | epoch: 1 | remaining: 29s    
step 05907 (84.0%) | loss: 3.617474 | lrm: 0.32 | dt: 26ms | tok/sec: 1,245,121 | mfu: 34.8% | epoch: 1 | remaining: 29s    
step 05908 (84.0%) | loss: 3.609459 | lrm: 0.32 | dt: 25ms | tok/sec: 1,291,149 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05909 (84.0%) | loss: 3.605523 | lrm: 0.32 | dt: 25ms | tok/sec: 1,291,270 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05910 (84.1%) | loss: 3.602082 | lrm: 0.32 | dt: 25ms | tok/sec: 1,295,897 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 05911 (84.1%) | loss: 3.590596 | lrm: 0.32 | dt: 25ms | tok/sec: 1,294,359 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 05912 (84.1%) | loss: 3.595250 | lrm: 0.32 | dt: 25ms | tok/sec: 1,296,838 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 05913 (84.1%) | loss: 3.595386 | lrm: 0.32 | dt: 25ms | tok/sec: 1,293,250 | mfu: 36.2% | epoch: 1 | remaining: 29s    
