experiment_start=2026-07-10T15:51:13Z description=1.15x learning rates at 65k batch
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011307 | lrm: 1.00 | dt: 13953ms | tok/sec: 4,696 | mfu: 0.1% | epoch: 1 | remaining: 180s    
step 00001 (0.0%) | loss: 8.993724 | lrm: 1.00 | dt: 106ms | tok/sec: 619,214 | mfu: 17.3% | epoch: 1 | remaining: 180s    
step 00002 (0.0%) | loss: 8.707862 | lrm: 1.00 | dt: 103ms | tok/sec: 633,594 | mfu: 17.7% | epoch: 1 | remaining: 180s    
step 00003 (0.0%) | loss: 8.508865 | lrm: 1.00 | dt: 106ms | tok/sec: 620,225 | mfu: 17.4% | epoch: 1 | remaining: 180s    
step 00004 (0.0%) | loss: 8.389803 | lrm: 1.00 | dt: 102ms | tok/sec: 641,731 | mfu: 18.0% | epoch: 1 | remaining: 180s    
step 00005 (0.0%) | loss: 8.292674 | lrm: 1.00 | dt: 102ms | tok/sec: 642,802 | mfu: 18.0% | epoch: 1 | remaining: 180s    
step 00006 (0.0%) | loss: 8.196695 | lrm: 1.00 | dt: 106ms | tok/sec: 618,391 | mfu: 17.3% | epoch: 1 | remaining: 180s    
step 00007 (0.0%) | loss: 8.108358 | lrm: 1.00 | dt: 102ms | tok/sec: 643,302 | mfu: 18.0% | epoch: 1 | remaining: 180s    
step 00008 (0.0%) | loss: 8.023138 | lrm: 1.00 | dt: 106ms | tok/sec: 620,605 | mfu: 17.4% | epoch: 1 | remaining: 180s    
step 00009 (0.0%) | loss: 7.955645 | lrm: 1.00 | dt: 102ms | tok/sec: 643,084 | mfu: 18.0% | epoch: 1 | remaining: 180s    
step 00010 (0.0%) | loss: 7.906377 | lrm: 1.00 | dt: 106ms | tok/sec: 620,087 | mfu: 17.3% | epoch: 1 | remaining: 180s    
step 00011 (0.0%) | loss: 7.863428 | lrm: 1.00 | dt: 104ms | tok/sec: 632,330 | mfu: 17.7% | epoch: 1 | remaining: 180s    
step 00012 (0.1%) | loss: 7.820691 | lrm: 1.00 | dt: 106ms | tok/sec: 620,571 | mfu: 17.4% | epoch: 1 | remaining: 180s    
step 00472 (26.7%) | loss: 5.701876 | lrm: 1.00 | dt: 104ms | tok/sec: 627,222 | mfu: 17.5% | epoch: 1 | remaining: 132s    
step 00473 (26.7%) | loss: 5.700973 | lrm: 1.00 | dt: 103ms | tok/sec: 637,401 | mfu: 17.8% | epoch: 1 | remaining: 132s    
step 00474 (26.8%) | loss: 5.691519 | lrm: 1.00 | dt: 106ms | tok/sec: 616,774 | mfu: 17.3% | epoch: 1 | remaining: 132s    
step 00475 (26.9%) | loss: 5.684476 | lrm: 1.00 | dt: 102ms | tok/sec: 640,470 | mfu: 17.9% | epoch: 1 | remaining: 132s    
step 00476 (26.9%) | loss: 5.682069 | lrm: 1.00 | dt: 106ms | tok/sec: 618,481 | mfu: 17.3% | epoch: 1 | remaining: 131s    
step 00477 (27.0%) | loss: 5.673330 | lrm: 1.00 | dt: 102ms | tok/sec: 640,358 | mfu: 17.9% | epoch: 1 | remaining: 131s    
step 00478 (27.0%) | loss: 5.665483 | lrm: 1.00 | dt: 106ms | tok/sec: 618,302 | mfu: 17.3% | epoch: 1 | remaining: 131s    
step 00479 (27.1%) | loss: 5.664459 | lrm: 1.00 | dt: 102ms | tok/sec: 641,056 | mfu: 17.9% | epoch: 1 | remaining: 131s    
step 00480 (27.2%) | loss: 5.652487 | lrm: 1.00 | dt: 106ms | tok/sec: 618,885 | mfu: 17.3% | epoch: 1 | remaining: 131s    
step 00481 (27.2%) | loss: 5.647094 | lrm: 1.00 | dt: 103ms | tok/sec: 639,121 | mfu: 17.9% | epoch: 1 | remaining: 131s    
step 00482 (27.3%) | loss: 5.641166 | lrm: 1.00 | dt: 106ms | tok/sec: 618,512 | mfu: 17.3% | epoch: 1 | remaining: 131s    
step 00483 (27.3%) | loss: 5.640168 | lrm: 1.00 | dt: 102ms | tok/sec: 640,077 | mfu: 17.9% | epoch: 1 | remaining: 131s    
step 00484 (27.4%) | loss: 5.639349 | lrm: 1.00 | dt: 106ms | tok/sec: 619,714 | mfu: 17.3% | epoch: 1 | remaining: 131s    
step 00485 (27.4%) | loss: 5.641946 | lrm: 1.00 | dt: 102ms | tok/sec: 639,536 | mfu: 17.9% | epoch: 1 | remaining: 131s    
step 00486 (27.5%) | loss: 5.642542 | lrm: 1.00 | dt: 104ms | tok/sec: 631,298 | mfu: 17.7% | epoch: 1 | remaining: 130s    
step 00487 (27.6%) | loss: 5.642689 | lrm: 1.00 | dt: 104ms | tok/sec: 628,334 | mfu: 17.6% | epoch: 1 | remaining: 130s    
step 00488 (27.6%) | loss: 5.659135 | lrm: 1.00 | dt: 102ms | tok/sec: 640,093 | mfu: 17.9% | epoch: 1 | remaining: 130s    
step 00489 (27.7%) | loss: 5.671002 | lrm: 1.00 | dt: 106ms | tok/sec: 618,149 | mfu: 17.3% | epoch: 1 | remaining: 130s    
step 00490 (27.7%) | loss: 5.677642 | lrm: 1.00 | dt: 102ms | tok/sec: 640,136 | mfu: 17.9% | epoch: 1 | remaining: 130s    
step 00491 (27.8%) | loss: 5.676674 | lrm: 1.00 | dt: 106ms | tok/sec: 619,747 | mfu: 17.3% | epoch: 1 | remaining: 130s    
step 00492 (27.8%) | loss: 5.671759 | lrm: 1.00 | dt: 102ms | tok/sec: 641,333 | mfu: 17.9% | epoch: 1 | remaining: 130s    
step 00493 (27.9%) | loss: 5.666040 | lrm: 1.00 | dt: 106ms | tok/sec: 615,640 | mfu: 17.2% | epoch: 1 | remaining: 130s    
step 00494 (28.0%) | loss: 5.659882 | lrm: 1.00 | dt: 103ms | tok/sec: 635,624 | mfu: 17.8% | epoch: 1 | remaining: 130s    
step 00495 (28.0%) | loss: 5.649130 | lrm: 1.00 | dt: 106ms | tok/sec: 617,018 | mfu: 17.3% | epoch: 1 | remaining: 129s    
step 00496 (28.1%) | loss: 5.644027 | lrm: 1.00 | dt: 103ms | tok/sec: 638,367 | mfu: 17.9% | epoch: 1 | remaining: 129s    
step 00497 (28.1%) | loss: 5.639330 | lrm: 1.00 | dt: 106ms | tok/sec: 619,049 | mfu: 17.3% | epoch: 1 | remaining: 129s    
step 00498 (28.2%) | loss: 5.635119 | lrm: 1.00 | dt: 102ms | tok/sec: 639,820 | mfu: 17.9% | epoch: 1 | remaining: 129s    
step 00499 (28.3%) | loss: 5.630642 | lrm: 1.00 | dt: 106ms | tok/sec: 618,199 | mfu: 17.3% | epoch: 1 | remaining: 129s    
step 00500 (28.3%) | loss: 5.634779 | lrm: 1.00 | dt: 102ms | tok/sec: 639,761 | mfu: 17.9% | epoch: 1 | remaining: 129s    
step 00501 (28.4%) | loss: 5.634878 | lrm: 1.00 | dt: 104ms | tok/sec: 630,798 | mfu: 17.6% | epoch: 1 | remaining: 129s    
step 00502 (28.4%) | loss: 5.635747 | lrm: 1.00 | dt: 104ms | tok/sec: 628,436 | mfu: 17.6% | epoch: 1 | remaining: 129s    
step 00503 (28.5%) | loss: 5.634168 | lrm: 1.00 | dt: 102ms | tok/sec: 641,180 | mfu: 17.9% | epoch: 1 | remaining: 129s    
step 00504 (28.5%) | loss: 5.622719 | lrm: 1.00 | dt: 106ms | tok/sec: 618,826 | mfu: 17.3% | epoch: 1 | remaining: 129s    
step 00505 (28.6%) | loss: 5.613635 | lrm: 1.00 | dt: 102ms | tok/sec: 641,297 | mfu: 17.9% | epoch: 1 | remaining: 128s    
step 00506 (28.7%) | loss: 5.612499 | lrm: 1.00 | dt: 106ms | tok/sec: 619,609 | mfu: 17.3% | epoch: 1 | remaining: 128s    
step 00507 (28.7%) | loss: 5.609059 | lrm: 1.00 | dt: 102ms | tok/sec: 640,388 | mfu: 17.9% | epoch: 1 | remaining: 128s    
step 00508 (28.8%) | loss: 5.602010 | lrm: 1.00 | dt: 106ms | tok/sec: 617,066 | mfu: 17.3% | epoch: 1 | remaining: 128s    
step 00509 (28.8%) | loss: 5.597909 | lrm: 1.00 | dt: 103ms | tok/sec: 638,260 | mfu: 17.9% | epoch: 1 | remaining: 128s    
step 00510 (28.9%) | loss: 5.589568 | lrm: 1.00 | dt: 106ms | tok/sec: 617,400 | mfu: 17.3% | epoch: 1 | remaining: 128s    
step 00511 (28.9%) | loss: 5.595962 | lrm: 1.00 | dt: 103ms | tok/sec: 638,440 | mfu: 17.9% | epoch: 1 | remaining: 128s    
step 00512 (29.0%) | loss: 5.596412 | lrm: 1.00 | dt: 106ms | tok/sec: 620,192 | mfu: 17.4% | epoch: 1 | remaining: 128s    
step 00513 (29.1%) | loss: 5.592482 | lrm: 1.00 | dt: 102ms | tok/sec: 641,292 | mfu: 17.9% | epoch: 1 | remaining: 128s    
step 00514 (29.1%) | loss: 5.587337 | lrm: 1.00 | dt: 106ms | tok/sec: 620,400 | mfu: 17.4% | epoch: 1 | remaining: 127s    
step 00515 (29.2%) | loss: 5.583361 | lrm: 1.00 | dt: 102ms | tok/sec: 640,214 | mfu: 17.9% | epoch: 1 | remaining: 127s    
step 00516 (29.2%) | loss: 5.590813 | lrm: 1.00 | dt: 104ms | tok/sec: 631,986 | mfu: 17.7% | epoch: 1 | remaining: 127s    
step 00517 (29.3%) | loss: 5.600951 | lrm: 1.00 | dt: 104ms | tok/sec: 628,578 | mfu: 17.6% | epoch: 1 | remaining: 127s    
step 00518 (29.3%) | loss: 5.602531 | lrm: 1.00 | dt: 104ms | tok/sec: 629,979 | mfu: 17.6% | epoch: 1 | remaining: 127s    
step 00519 (29.4%) | loss: 5.611837 | lrm: 1.00 | dt: 106ms | tok/sec: 619,055 | mfu: 17.3% | epoch: 1 | remaining: 127s    
step 00520 (29.5%) | loss: 5.612697 | lrm: 1.00 | dt: 102ms | tok/sec: 642,310 | mfu: 18.0% | epoch: 1 | remaining: 127s    
step 00521 (29.5%) | loss: 5.614906 | lrm: 1.00 | dt: 106ms | tok/sec: 618,882 | mfu: 17.3% | epoch: 1 | remaining: 127s    
step 00522 (29.6%) | loss: 5.606398 | lrm: 1.00 | dt: 102ms | tok/sec: 640,957 | mfu: 17.9% | epoch: 1 | remaining: 127s    
step 00523 (29.6%) | loss: 5.600523 | lrm: 1.00 | dt: 106ms | tok/sec: 618,748 | mfu: 17.3% | epoch: 1 | remaining: 127s    
step 00524 (29.7%) | loss: 5.599002 | lrm: 1.00 | dt: 102ms | tok/sec: 641,192 | mfu: 17.9% | epoch: 1 | remaining: 126s    
step 00525 (29.8%) | loss: 5.599549 | lrm: 1.00 | dt: 106ms | tok/sec: 619,052 | mfu: 17.3% | epoch: 1 | remaining: 126s    
step 00526 (29.8%) | loss: 5.600291 | lrm: 1.00 | dt: 102ms | tok/sec: 639,581 | mfu: 17.9% | epoch: 1 | remaining: 126s    
step 00527 (29.9%) | loss: 5.599277 | lrm: 1.00 | dt: 106ms | tok/sec: 618,718 | mfu: 17.3% | epoch: 1 | remaining: 126s    
step 00528 (29.9%) | loss: 5.621562 | lrm: 1.00 | dt: 103ms | tok/sec: 639,169 | mfu: 17.9% | epoch: 1 | remaining: 126s    
step 00529 (30.0%) | loss: 5.637013 | lrm: 1.00 | dt: 106ms | tok/sec: 618,844 | mfu: 17.3% | epoch: 1 | remaining: 126s    
step 00530 (30.0%) | loss: 5.670943 | lrm: 1.00 | dt: 102ms | tok/sec: 639,841 | mfu: 17.9% | epoch: 1 | remaining: 126s    
step 00531 (30.1%) | loss: 5.695606 | lrm: 1.00 | dt: 102ms | tok/sec: 645,315 | mfu: 18.1% | epoch: 1 | remaining: 126s    
step 00532 (30.2%) | loss: 5.741672 | lrm: 1.00 | dt: 106ms | tok/sec: 619,148 | mfu: 17.3% | epoch: 1 | remaining: 126s    
step 00533 (30.2%) | loss: 5.765603 | lrm: 1.00 | dt: 102ms | tok/sec: 642,193 | mfu: 18.0% | epoch: 1 | remaining: 126s    
step 00534 (30.3%) | loss: 5.773030 | lrm: 1.00 | dt: 106ms | tok/sec: 618,902 | mfu: 17.3% | epoch: 1 | remaining: 125s    
step 00535 (30.3%) | loss: 5.779907 | lrm: 1.00 | dt: 102ms | tok/sec: 642,856 | mfu: 18.0% | epoch: 1 | remaining: 125s    
step 00536 (30.4%) | loss: 5.788184 | lrm: 1.00 | dt: 106ms | tok/sec: 620,048 | mfu: 17.3% | epoch: 1 | remaining: 125s    
step 00537 (30.4%) | loss: 5.780029 | lrm: 1.00 | dt: 102ms | tok/sec: 641,020 | mfu: 17.9% | epoch: 1 | remaining: 125s    
step 00538 (30.5%) | loss: 5.769644 | lrm: 1.00 | dt: 106ms | tok/sec: 617,318 | mfu: 17.3% | epoch: 1 | remaining: 125s    
step 00539 (30.6%) | loss: 5.756853 | lrm: 1.00 | dt: 103ms | tok/sec: 638,209 | mfu: 17.9% | epoch: 1 | remaining: 125s    
step 00540 (30.6%) | loss: 5.743741 | lrm: 1.00 | dt: 106ms | tok/sec: 617,787 | mfu: 17.3% | epoch: 1 | remaining: 125s    
step 00541 (30.7%) | loss: 5.732084 | lrm: 1.00 | dt: 103ms | tok/sec: 636,270 | mfu: 17.8% | epoch: 1 | remaining: 125s    
step 00542 (30.7%) | loss: 5.720405 | lrm: 1.00 | dt: 106ms | tok/sec: 617,557 | mfu: 17.3% | epoch: 1 | remaining: 125s    
step 00543 (30.8%) | loss: 5.705805 | lrm: 1.00 | dt: 102ms | tok/sec: 639,762 | mfu: 17.9% | epoch: 1 | remaining: 124s    
step 00544 (30.9%) | loss: 5.692494 | lrm: 1.00 | dt: 106ms | tok/sec: 619,180 | mfu: 17.3% | epoch: 1 | remaining: 124s    
step 00545 (30.9%) | loss: 5.680466 | lrm: 1.00 | dt: 102ms | tok/sec: 640,817 | mfu: 17.9% | epoch: 1 | remaining: 124s    
step 00546 (31.0%) | loss: 5.670412 | lrm: 1.00 | dt: 102ms | tok/sec: 639,869 | mfu: 17.9% | epoch: 1 | remaining: 124s    
step 00547 (31.0%) | loss: 5.655652 | lrm: 1.00 | dt: 106ms | tok/sec: 619,334 | mfu: 17.3% | epoch: 1 | remaining: 124s    
step 00548 (31.1%) | loss: 5.643749 | lrm: 1.00 | dt: 102ms | tok/sec: 640,527 | mfu: 17.9% | epoch: 1 | remaining: 124s    
step 00549 (31.1%) | loss: 5.636266 | lrm: 1.00 | dt: 106ms | tok/sec: 618,748 | mfu: 17.3% | epoch: 1 | remaining: 124s    
step 00550 (31.2%) | loss: 5.623045 | lrm: 1.00 | dt: 102ms | tok/sec: 640,120 | mfu: 17.9% | epoch: 1 | remaining: 124s    
step 00551 (31.3%) | loss: 5.618196 | lrm: 1.00 | dt: 106ms | tok/sec: 618,761 | mfu: 17.3% | epoch: 1 | remaining: 124s    
step 00552 (31.3%) | loss: 5.611696 | lrm: 1.00 | dt: 102ms | tok/sec: 641,171 | mfu: 17.9% | epoch: 1 | remaining: 124s    
step 00553 (31.4%) | loss: 5.602546 | lrm: 1.00 | dt: 106ms | tok/sec: 619,355 | mfu: 17.3% | epoch: 1 | remaining: 123s    
step 00554 (31.4%) | loss: 5.589351 | lrm: 1.00 | dt: 102ms | tok/sec: 639,417 | mfu: 17.9% | epoch: 1 | remaining: 123s    
step 00555 (31.5%) | loss: 5.582292 | lrm: 1.00 | dt: 106ms | tok/sec: 618,670 | mfu: 17.3% | epoch: 1 | remaining: 123s    
step 00556 (31.5%) | loss: 5.569090 | lrm: 1.00 | dt: 102ms | tok/sec: 641,779 | mfu: 18.0% | epoch: 1 | remaining: 123s    
step 00557 (31.6%) | loss: 5.563083 | lrm: 1.00 | dt: 106ms | tok/sec: 619,781 | mfu: 17.3% | epoch: 1 | remaining: 123s    
step 00558 (31.7%) | loss: 5.554426 | lrm: 1.00 | dt: 102ms | tok/sec: 641,583 | mfu: 17.9% | epoch: 1 | remaining: 123s    
step 00559 (31.7%) | loss: 5.552305 | lrm: 1.00 | dt: 106ms | tok/sec: 618,712 | mfu: 17.3% | epoch: 1 | remaining: 123s    
step 00560 (31.8%) | loss: 5.535671 | lrm: 1.00 | dt: 102ms | tok/sec: 639,968 | mfu: 17.9% | epoch: 1 | remaining: 123s    
step 00561 (31.8%) | loss: 5.531041 | lrm: 1.00 | dt: 102ms | tok/sec: 642,352 | mfu: 18.0% | epoch: 1 | remaining: 123s    
step 00562 (31.9%) | loss: 5.525431 | lrm: 1.00 | dt: 106ms | tok/sec: 616,318 | mfu: 17.2% | epoch: 1 | remaining: 122s    
step 00563 (32.0%) | loss: 5.520769 | lrm: 1.00 | dt: 103ms | tok/sec: 636,851 | mfu: 17.8% | epoch: 1 | remaining: 122s    
step 00564 (32.0%) | loss: 5.520298 | lrm: 1.00 | dt: 106ms | tok/sec: 616,618 | mfu: 17.3% | epoch: 1 | remaining: 122s    
step 00565 (32.1%) | loss: 5.514065 | lrm: 1.00 | dt: 103ms | tok/sec: 638,532 | mfu: 17.9% | epoch: 1 | remaining: 122s    
step 00566 (32.1%) | loss: 5.519863 | lrm: 1.00 | dt: 106ms | tok/sec: 618,530 | mfu: 17.3% | epoch: 1 | remaining: 122s    
step 00567 (32.2%) | loss: 5.525853 | lrm: 1.00 | dt: 102ms | tok/sec: 641,491 | mfu: 17.9% | epoch: 1 | remaining: 122s    
step 00568 (32.2%) | loss: 5.521462 | lrm: 1.00 | dt: 106ms | tok/sec: 618,247 | mfu: 17.3% | epoch: 1 | remaining: 122s    
step 00569 (32.3%) | loss: 5.517593 | lrm: 1.00 | dt: 103ms | tok/sec: 636,966 | mfu: 17.8% | epoch: 1 | remaining: 122s    
step 00570 (32.4%) | loss: 5.518964 | lrm: 1.00 | dt: 106ms | tok/sec: 616,994 | mfu: 17.3% | epoch: 1 | remaining: 122s    
step 00571 (32.4%) | loss: 5.523038 | lrm: 1.00 | dt: 103ms | tok/sec: 637,238 | mfu: 17.8% | epoch: 1 | remaining: 122s    
step 00572 (32.5%) | loss: 5.531134 | lrm: 1.00 | dt: 106ms | tok/sec: 619,058 | mfu: 17.3% | epoch: 1 | remaining: 121s    
step 00573 (32.5%) | loss: 5.532458 | lrm: 1.00 | dt: 102ms | tok/sec: 639,625 | mfu: 17.9% | epoch: 1 | remaining: 121s    
step 00574 (32.6%) | loss: 5.527965 | lrm: 1.00 | dt: 106ms | tok/sec: 619,081 | mfu: 17.3% | epoch: 1 | remaining: 121s    
step 00575 (32.6%) | loss: 5.520868 | lrm: 1.00 | dt: 102ms | tok/sec: 640,839 | mfu: 17.9% | epoch: 1 | remaining: 121s    
step 00576 (32.7%) | loss: 5.519314 | lrm: 1.00 | dt: 102ms | tok/sec: 642,355 | mfu: 18.0% | epoch: 1 | remaining: 121s    
step 00577 (32.8%) | loss: 5.515474 | lrm: 1.00 | dt: 106ms | tok/sec: 617,815 | mfu: 17.3% | epoch: 1 | remaining: 121s    
step 00578 (32.8%) | loss: 5.508431 | lrm: 1.00 | dt: 103ms | tok/sec: 638,696 | mfu: 17.9% | epoch: 1 | remaining: 121s    
step 00579 (32.9%) | loss: 5.504331 | lrm: 1.00 | dt: 106ms | tok/sec: 616,633 | mfu: 17.3% | epoch: 1 | remaining: 121s    
step 00580 (32.9%) | loss: 5.498456 | lrm: 1.00 | dt: 103ms | tok/sec: 639,304 | mfu: 17.9% | epoch: 1 | remaining: 121s    
step 00581 (33.0%) | loss: 5.488404 | lrm: 1.00 | dt: 106ms | tok/sec: 618,857 | mfu: 17.3% | epoch: 1 | remaining: 121s    
step 00582 (33.1%) | loss: 5.483990 | lrm: 1.00 | dt: 102ms | tok/sec: 639,837 | mfu: 17.9% | epoch: 1 | remaining: 120s    
step 00583 (33.1%) | loss: 5.476216 | lrm: 1.00 | dt: 106ms | tok/sec: 619,183 | mfu: 17.3% | epoch: 1 | remaining: 120s    
step 00584 (33.2%) | loss: 5.480090 | lrm: 1.00 | dt: 102ms | tok/sec: 640,181 | mfu: 17.9% | epoch: 1 | remaining: 120s    
step 00585 (33.2%) | loss: 5.478889 | lrm: 1.00 | dt: 106ms | tok/sec: 617,377 | mfu: 17.3% | epoch: 1 | remaining: 120s    
step 00586 (33.3%) | loss: 5.483174 | lrm: 1.00 | dt: 103ms | tok/sec: 637,927 | mfu: 17.8% | epoch: 1 | remaining: 120s    
step 00587 (33.3%) | loss: 5.485756 | lrm: 1.00 | dt: 106ms | tok/sec: 617,397 | mfu: 17.3% | epoch: 1 | remaining: 120s    
step 00588 (33.4%) | loss: 5.482234 | lrm: 1.00 | dt: 103ms | tok/sec: 637,587 | mfu: 17.8% | epoch: 1 | remaining: 120s    
step 00589 (33.5%) | loss: 5.481636 | lrm: 1.00 | dt: 106ms | tok/sec: 619,673 | mfu: 17.3% | epoch: 1 | remaining: 120s    
step 00590 (33.5%) | loss: 5.492429 | lrm: 1.00 | dt: 102ms | tok/sec: 640,069 | mfu: 17.9% | epoch: 1 | remaining: 120s    
step 00591 (33.6%) | loss: 5.500953 | lrm: 1.00 | dt: 102ms | tok/sec: 641,689 | mfu: 18.0% | epoch: 1 | remaining: 119s    
step 00592 (33.6%) | loss: 5.509552 | lrm: 1.00 | dt: 106ms | tok/sec: 617,732 | mfu: 17.3% | epoch: 1 | remaining: 119s    
step 00593 (33.7%) | loss: 5.515800 | lrm: 1.00 | dt: 102ms | tok/sec: 640,081 | mfu: 17.9% | epoch: 1 | remaining: 119s    
step 00594 (33.7%) | loss: 5.517119 | lrm: 1.00 | dt: 106ms | tok/sec: 618,470 | mfu: 17.3% | epoch: 1 | remaining: 119s    
step 00595 (33.8%) | loss: 5.517768 | lrm: 1.00 | dt: 102ms | tok/sec: 640,926 | mfu: 17.9% | epoch: 1 | remaining: 119s    
step 00596 (33.9%) | loss: 5.508312 | lrm: 1.00 | dt: 106ms | tok/sec: 619,165 | mfu: 17.3% | epoch: 1 | remaining: 119s    
step 00597 (33.9%) | loss: 5.508373 | lrm: 1.00 | dt: 103ms | tok/sec: 639,069 | mfu: 17.9% | epoch: 1 | remaining: 119s    
step 00598 (34.0%) | loss: 5.513847 | lrm: 1.00 | dt: 106ms | tok/sec: 618,570 | mfu: 17.3% | epoch: 1 | remaining: 119s    
step 00599 (34.0%) | loss: 5.521487 | lrm: 1.00 | dt: 102ms | tok/sec: 640,626 | mfu: 17.9% | epoch: 1 | remaining: 119s    
step 00600 (34.1%) | loss: 5.523404 | lrm: 1.00 | dt: 106ms | tok/sec: 619,268 | mfu: 17.3% | epoch: 1 | remaining: 119s    
step 00601 (34.1%) | loss: 5.521248 | lrm: 1.00 | dt: 102ms | tok/sec: 639,883 | mfu: 17.9% | epoch: 1 | remaining: 118s    
step 00602 (34.2%) | loss: 5.513356 | lrm: 1.00 | dt: 106ms | tok/sec: 619,824 | mfu: 17.3% | epoch: 1 | remaining: 118s    
step 00603 (34.3%) | loss: 5.503687 | lrm: 1.00 | dt: 102ms | tok/sec: 640,935 | mfu: 17.9% | epoch: 1 | remaining: 118s    
step 00604 (34.3%) | loss: 5.497905 | lrm: 1.00 | dt: 106ms | tok/sec: 618,897 | mfu: 17.3% | epoch: 1 | remaining: 118s    
step 00605 (34.4%) | loss: 5.488218 | lrm: 1.00 | dt: 103ms | tok/sec: 638,300 | mfu: 17.9% | epoch: 1 | remaining: 118s    
step 00606 (34.4%) | loss: 5.480521 | lrm: 1.00 | dt: 103ms | tok/sec: 636,974 | mfu: 17.8% | epoch: 1 | remaining: 118s    
step 00607 (34.5%) | loss: 5.474679 | lrm: 1.00 | dt: 106ms | tok/sec: 616,417 | mfu: 17.2% | epoch: 1 | remaining: 118s    
step 00608 (34.6%) | loss: 5.468498 | lrm: 1.00 | dt: 103ms | tok/sec: 638,927 | mfu: 17.9% | epoch: 1 | remaining: 118s    
step 00609 (34.6%) | loss: 5.468431 | lrm: 1.00 | dt: 106ms | tok/sec: 618,673 | mfu: 17.3% | epoch: 1 | remaining: 118s    
step 00610 (34.7%) | loss: 5.477431 | lrm: 1.00 | dt: 102ms | tok/sec: 640,733 | mfu: 17.9% | epoch: 1 | remaining: 117s    
step 00611 (34.7%) | loss: 5.474946 | lrm: 1.00 | dt: 106ms | tok/sec: 619,260 | mfu: 17.3% | epoch: 1 | remaining: 117s    
step 00612 (34.8%) | loss: 5.472711 | lrm: 1.00 | dt: 102ms | tok/sec: 639,981 | mfu: 17.9% | epoch: 1 | remaining: 117s    
step 00613 (34.8%) | loss: 5.473233 | lrm: 1.00 | dt: 106ms | tok/sec: 618,989 | mfu: 17.3% | epoch: 1 | remaining: 117s    
step 00614 (34.9%) | loss: 5.470184 | lrm: 1.00 | dt: 102ms | tok/sec: 639,414 | mfu: 17.9% | epoch: 1 | remaining: 117s    
step 00615 (35.0%) | loss: 5.462332 | lrm: 1.00 | dt: 106ms | tok/sec: 618,715 | mfu: 17.3% | epoch: 1 | remaining: 117s    
step 00616 (35.0%) | loss: 5.458260 | lrm: 1.00 | dt: 102ms | tok/sec: 640,029 | mfu: 17.9% | epoch: 1 | remaining: 117s    
step 00617 (35.1%) | loss: 5.452323 | lrm: 1.00 | dt: 106ms | tok/sec: 619,842 | mfu: 17.3% | epoch: 1 | remaining: 117s    
step 00618 (35.1%) | loss: 5.447683 | lrm: 1.00 | dt: 102ms | tok/sec: 640,139 | mfu: 17.9% | epoch: 1 | remaining: 117s    
step 00619 (35.2%) | loss: 5.443028 | lrm: 1.00 | dt: 106ms | tok/sec: 618,590 | mfu: 17.3% | epoch: 1 | remaining: 117s    
step 00620 (35.2%) | loss: 5.435493 | lrm: 1.00 | dt: 102ms | tok/sec: 640,162 | mfu: 17.9% | epoch: 1 | remaining: 116s    
step 00621 (35.3%) | loss: 5.425188 | lrm: 1.00 | dt: 102ms | tok/sec: 642,223 | mfu: 18.0% | epoch: 1 | remaining: 116s    
step 00622 (35.4%) | loss: 5.413432 | lrm: 1.00 | dt: 106ms | tok/sec: 618,008 | mfu: 17.3% | epoch: 1 | remaining: 116s    
step 00623 (35.4%) | loss: 5.406178 | lrm: 1.00 | dt: 102ms | tok/sec: 640,794 | mfu: 17.9% | epoch: 1 | remaining: 116s    
step 00624 (35.5%) | loss: 5.400483 | lrm: 1.00 | dt: 106ms | tok/sec: 617,205 | mfu: 17.3% | epoch: 1 | remaining: 116s    
step 00625 (35.5%) | loss: 5.402706 | lrm: 1.00 | dt: 103ms | tok/sec: 637,101 | mfu: 17.8% | epoch: 1 | remaining: 116s    
step 00626 (35.6%) | loss: 5.412531 | lrm: 1.00 | dt: 106ms | tok/sec: 617,306 | mfu: 17.3% | epoch: 1 | remaining: 116s    
step 00627 (35.7%) | loss: 5.416169 | lrm: 1.00 | dt: 103ms | tok/sec: 638,817 | mfu: 17.9% | epoch: 1 | remaining: 116s    
step 00628 (35.7%) | loss: 5.420094 | lrm: 1.00 | dt: 106ms | tok/sec: 619,497 | mfu: 17.3% | epoch: 1 | remaining: 116s    
step 00629 (35.8%) | loss: 5.419386 | lrm: 1.00 | dt: 102ms | tok/sec: 640,168 | mfu: 17.9% | epoch: 1 | remaining: 116s    
step 00630 (35.8%) | loss: 5.429351 | lrm: 1.00 | dt: 106ms | tok/sec: 619,261 | mfu: 17.3% | epoch: 1 | remaining: 115s    
