experiment_start=2026-07-12T21:13:51Z description=test intermediate 96K batch
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011267 | lrm: 1.00 | dt: 2599ms | tok/sec: 37,824 | mfu: 1.1% | epoch: 1 | remaining: 180s    
step 01883 (79.8%) | loss: 3.074617 | lrm: 0.40 | dt: 77ms | tok/sec: 1,283,888 | mfu: 35.9% | epoch: 1 | remaining: 36s    
step 01884 (79.9%) | loss: 3.069856 | lrm: 0.40 | dt: 76ms | tok/sec: 1,293,113 | mfu: 36.2% | epoch: 1 | remaining: 36s    
step 01885 (79.9%) | loss: 3.070794 | lrm: 0.40 | dt: 77ms | tok/sec: 1,280,781 | mfu: 35.8% | epoch: 1 | remaining: 36s    
step 01886 (79.9%) | loss: 3.079559 | lrm: 0.40 | dt: 76ms | tok/sec: 1,296,610 | mfu: 36.3% | epoch: 1 | remaining: 36s    
step 01887 (80.0%) | loss: 3.069677 | lrm: 0.40 | dt: 75ms | tok/sec: 1,317,466 | mfu: 36.9% | epoch: 1 | remaining: 36s    
step 01888 (80.0%) | loss: 3.065796 | lrm: 0.40 | dt: 75ms | tok/sec: 1,307,373 | mfu: 36.6% | epoch: 1 | remaining: 36s    
step 01889 (80.1%) | loss: 3.063142 | lrm: 0.40 | dt: 77ms | tok/sec: 1,268,589 | mfu: 35.5% | epoch: 1 | remaining: 36s    
step 01890 (80.1%) | loss: 3.062492 | lrm: 0.40 | dt: 77ms | tok/sec: 1,278,204 | mfu: 35.8% | epoch: 1 | remaining: 36s    
step 01891 (80.2%) | loss: 3.060029 | lrm: 0.40 | dt: 76ms | tok/sec: 1,287,347 | mfu: 36.0% | epoch: 1 | remaining: 36s    
step 01892 (80.2%) | loss: 3.057198 | lrm: 0.40 | dt: 75ms | tok/sec: 1,314,785 | mfu: 36.8% | epoch: 1 | remaining: 36s    
step 01893 (80.2%) | loss: 3.054436 | lrm: 0.40 | dt: 75ms | tok/sec: 1,306,296 | mfu: 36.5% | epoch: 1 | remaining: 35s    
step 01894 (80.3%) | loss: 3.053411 | lrm: 0.39 | dt: 77ms | tok/sec: 1,275,981 | mfu: 35.7% | epoch: 1 | remaining: 35s    
step 01895 (80.3%) | loss: 3.061864 | lrm: 0.39 | dt: 77ms | tok/sec: 1,282,051 | mfu: 35.9% | epoch: 1 | remaining: 35s    
step 01896 (80.4%) | loss: 3.049498 | lrm: 0.39 | dt: 75ms | tok/sec: 1,306,151 | mfu: 36.5% | epoch: 1 | remaining: 35s    
step 01897 (80.4%) | loss: 3.052379 | lrm: 0.39 | dt: 77ms | tok/sec: 1,281,884 | mfu: 35.9% | epoch: 1 | remaining: 35s    
step 01898 (80.4%) | loss: 3.050480 | lrm: 0.39 | dt: 76ms | tok/sec: 1,290,001 | mfu: 36.1% | epoch: 1 | remaining: 35s    
step 01899 (80.5%) | loss: 3.056640 | lrm: 0.39 | dt: 76ms | tok/sec: 1,298,913 | mfu: 36.3% | epoch: 1 | remaining: 35s    
step 01900 (80.5%) | loss: 3.053128 | lrm: 0.39 | dt: 77ms | tok/sec: 1,284,436 | mfu: 35.9% | epoch: 1 | remaining: 35s    
step 01901 (80.6%) | loss: 3.056930 | lrm: 0.39 | dt: 76ms | tok/sec: 1,286,909 | mfu: 36.0% | epoch: 1 | remaining: 35s    
step 01902 (80.6%) | loss: 3.061812 | lrm: 0.39 | dt: 77ms | tok/sec: 1,271,703 | mfu: 35.6% | epoch: 1 | remaining: 35s    
step 01903 (80.7%) | loss: 3.065239 | lrm: 0.39 | dt: 78ms | tok/sec: 1,260,456 | mfu: 35.3% | epoch: 1 | remaining: 35s    
step 01904 (80.7%) | loss: 3.061181 | lrm: 0.39 | dt: 76ms | tok/sec: 1,286,512 | mfu: 36.0% | epoch: 1 | remaining: 35s    
step 01905 (80.7%) | loss: 3.055428 | lrm: 0.39 | dt: 76ms | tok/sec: 1,296,202 | mfu: 36.3% | epoch: 1 | remaining: 35s    
step 01906 (80.8%) | loss: 3.047638 | lrm: 0.38 | dt: 76ms | tok/sec: 1,288,856 | mfu: 36.1% | epoch: 1 | remaining: 35s    
step 01907 (80.8%) | loss: 3.055133 | lrm: 0.38 | dt: 76ms | tok/sec: 1,285,100 | mfu: 36.0% | epoch: 1 | remaining: 34s    
step 01908 (80.9%) | loss: 3.060566 | lrm: 0.38 | dt: 92ms | tok/sec: 1,063,143 | mfu: 29.7% | epoch: 1 | remaining: 34s    
step 01909 (80.9%) | loss: 3.053524 | lrm: 0.38 | dt: 73ms | tok/sec: 1,341,500 | mfu: 37.5% | epoch: 1 | remaining: 34s    
step 01910 (81.0%) | loss: 3.048757 | lrm: 0.38 | dt: 75ms | tok/sec: 1,315,431 | mfu: 36.8% | epoch: 1 | remaining: 34s    
step 01911 (81.0%) | loss: 3.052462 | lrm: 0.38 | dt: 75ms | tok/sec: 1,306,644 | mfu: 36.6% | epoch: 1 | remaining: 34s    
step 01912 (81.0%) | loss: 3.059438 | lrm: 0.38 | dt: 76ms | tok/sec: 1,293,875 | mfu: 36.2% | epoch: 1 | remaining: 34s    
step 01913 (81.1%) | loss: 3.059496 | lrm: 0.38 | dt: 75ms | tok/sec: 1,305,688 | mfu: 36.5% | epoch: 1 | remaining: 34s    
step 01914 (81.1%) | loss: 3.057521 | lrm: 0.38 | dt: 87ms | tok/sec: 1,124,490 | mfu: 31.5% | epoch: 1 | remaining: 34s    
step 01915 (81.2%) | loss: 3.057239 | lrm: 0.38 | dt: 76ms | tok/sec: 1,293,384 | mfu: 36.2% | epoch: 1 | remaining: 34s    
step 01916 (81.2%) | loss: 3.052217 | lrm: 0.38 | dt: 75ms | tok/sec: 1,310,877 | mfu: 36.7% | epoch: 1 | remaining: 34s    
step 01917 (81.3%) | loss: 3.061774 | lrm: 0.37 | dt: 75ms | tok/sec: 1,302,915 | mfu: 36.5% | epoch: 1 | remaining: 34s    
step 01918 (81.3%) | loss: 3.058594 | lrm: 0.37 | dt: 76ms | tok/sec: 1,298,304 | mfu: 36.3% | epoch: 1 | remaining: 34s    
step 01919 (81.3%) | loss: 3.059824 | lrm: 0.37 | dt: 76ms | tok/sec: 1,295,738 | mfu: 36.2% | epoch: 1 | remaining: 33s    
step 01920 (81.4%) | loss: 3.061875 | lrm: 0.37 | dt: 77ms | tok/sec: 1,282,131 | mfu: 35.9% | epoch: 1 | remaining: 33s    
step 01921 (81.4%) | loss: 3.059411 | lrm: 0.37 | dt: 78ms | tok/sec: 1,255,597 | mfu: 35.1% | epoch: 1 | remaining: 33s    
step 01922 (81.5%) | loss: 3.055896 | lrm: 0.37 | dt: 78ms | tok/sec: 1,264,686 | mfu: 35.4% | epoch: 1 | remaining: 33s    
step 01923 (81.5%) | loss: 3.053549 | lrm: 0.37 | dt: 77ms | tok/sec: 1,277,887 | mfu: 35.8% | epoch: 1 | remaining: 33s    
step 01924 (81.6%) | loss: 3.053178 | lrm: 0.37 | dt: 76ms | tok/sec: 1,299,143 | mfu: 36.3% | epoch: 1 | remaining: 33s    
step 01925 (81.6%) | loss: 3.056086 | lrm: 0.37 | dt: 74ms | tok/sec: 1,321,282 | mfu: 37.0% | epoch: 1 | remaining: 33s    
step 01926 (81.6%) | loss: 3.055482 | lrm: 0.37 | dt: 77ms | tok/sec: 1,272,920 | mfu: 35.6% | epoch: 1 | remaining: 33s    
step 01927 (81.7%) | loss: 3.051188 | lrm: 0.37 | dt: 78ms | tok/sec: 1,261,698 | mfu: 35.3% | epoch: 1 | remaining: 33s    
step 01928 (81.7%) | loss: 3.048711 | lrm: 0.37 | dt: 77ms | tok/sec: 1,275,827 | mfu: 35.7% | epoch: 1 | remaining: 33s    
step 01929 (81.8%) | loss: 3.053910 | lrm: 0.36 | dt: 76ms | tok/sec: 1,289,167 | mfu: 36.1% | epoch: 1 | remaining: 33s    
step 01930 (81.8%) | loss: 3.049465 | lrm: 0.36 | dt: 75ms | tok/sec: 1,303,364 | mfu: 36.5% | epoch: 1 | remaining: 33s    
step 01931 (81.9%) | loss: 3.039099 | lrm: 0.36 | dt: 77ms | tok/sec: 1,269,014 | mfu: 35.5% | epoch: 1 | remaining: 33s    
step 01932 (81.9%) | loss: 3.038090 | lrm: 0.36 | dt: 77ms | tok/sec: 1,278,886 | mfu: 35.8% | epoch: 1 | remaining: 32s    
step 01933 (81.9%) | loss: 3.040696 | lrm: 0.36 | dt: 77ms | tok/sec: 1,278,256 | mfu: 35.8% | epoch: 1 | remaining: 32s    
step 01934 (82.0%) | loss: 3.029744 | lrm: 0.36 | dt: 76ms | tok/sec: 1,297,573 | mfu: 36.3% | epoch: 1 | remaining: 32s    
step 01935 (82.0%) | loss: 3.032428 | lrm: 0.36 | dt: 77ms | tok/sec: 1,283,664 | mfu: 35.9% | epoch: 1 | remaining: 32s    
step 01936 (82.1%) | loss: 3.032754 | lrm: 0.36 | dt: 76ms | tok/sec: 1,285,445 | mfu: 36.0% | epoch: 1 | remaining: 32s    
step 01937 (82.1%) | loss: 3.042469 | lrm: 0.36 | dt: 77ms | tok/sec: 1,277,709 | mfu: 35.7% | epoch: 1 | remaining: 32s    
step 01938 (82.2%) | loss: 3.056959 | lrm: 0.36 | dt: 75ms | tok/sec: 1,304,465 | mfu: 36.5% | epoch: 1 | remaining: 32s    
step 01939 (82.2%) | loss: 3.058812 | lrm: 0.36 | dt: 76ms | tok/sec: 1,289,759 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 01940 (82.2%) | loss: 3.066513 | lrm: 0.36 | dt: 77ms | tok/sec: 1,283,652 | mfu: 35.9% | epoch: 1 | remaining: 32s    
step 01941 (82.3%) | loss: 3.056063 | lrm: 0.35 | dt: 77ms | tok/sec: 1,284,312 | mfu: 35.9% | epoch: 1 | remaining: 32s    
step 01942 (82.3%) | loss: 3.052588 | lrm: 0.35 | dt: 76ms | tok/sec: 1,291,715 | mfu: 36.1% | epoch: 1 | remaining: 32s    
step 01943 (82.4%) | loss: 3.058872 | lrm: 0.35 | dt: 76ms | tok/sec: 1,298,394 | mfu: 36.3% | epoch: 1 | remaining: 32s    
step 01944 (82.4%) | loss: 3.055869 | lrm: 0.35 | dt: 77ms | tok/sec: 1,282,482 | mfu: 35.9% | epoch: 1 | remaining: 32s    
step 01945 (82.5%) | loss: 3.053731 | lrm: 0.35 | dt: 77ms | tok/sec: 1,282,047 | mfu: 35.9% | epoch: 1 | remaining: 32s    
step 01946 (82.5%) | loss: 3.050721 | lrm: 0.35 | dt: 79ms | tok/sec: 1,251,310 | mfu: 35.0% | epoch: 1 | remaining: 31s    
step 01947 (82.5%) | loss: 3.048566 | lrm: 0.35 | dt: 77ms | tok/sec: 1,272,520 | mfu: 35.6% | epoch: 1 | remaining: 31s    
step 01948 (82.6%) | loss: 3.049152 | lrm: 0.35 | dt: 77ms | tok/sec: 1,275,476 | mfu: 35.7% | epoch: 1 | remaining: 31s    
step 01949 (82.6%) | loss: 3.051520 | lrm: 0.35 | dt: 77ms | tok/sec: 1,269,659 | mfu: 35.5% | epoch: 1 | remaining: 31s    
step 01950 (82.7%) | loss: 3.059698 | lrm: 0.35 | dt: 77ms | tok/sec: 1,270,074 | mfu: 35.5% | epoch: 1 | remaining: 31s    
step 01951 (82.7%) | loss: 3.054327 | lrm: 0.35 | dt: 75ms | tok/sec: 1,309,599 | mfu: 36.6% | epoch: 1 | remaining: 31s    
step 01952 (82.8%) | loss: 3.046171 | lrm: 0.34 | dt: 75ms | tok/sec: 1,308,842 | mfu: 36.6% | epoch: 1 | remaining: 31s    
step 01953 (82.8%) | loss: 3.042269 | lrm: 0.34 | dt: 77ms | tok/sec: 1,282,849 | mfu: 35.9% | epoch: 1 | remaining: 31s    
step 01954 (82.8%) | loss: 3.038810 | lrm: 0.34 | dt: 76ms | tok/sec: 1,290,114 | mfu: 36.1% | epoch: 1 | remaining: 31s    
step 01955 (82.9%) | loss: 3.038504 | lrm: 0.34 | dt: 77ms | tok/sec: 1,276,451 | mfu: 35.7% | epoch: 1 | remaining: 31s    
step 01956 (82.9%) | loss: 3.037864 | lrm: 0.34 | dt: 76ms | tok/sec: 1,297,887 | mfu: 36.3% | epoch: 1 | remaining: 31s    
step 01957 (83.0%) | loss: 3.031541 | lrm: 0.34 | dt: 77ms | tok/sec: 1,269,444 | mfu: 35.5% | epoch: 1 | remaining: 31s    
step 01958 (83.0%) | loss: 3.031581 | lrm: 0.34 | dt: 78ms | tok/sec: 1,263,492 | mfu: 35.3% | epoch: 1 | remaining: 31s    
step 01959 (83.1%) | loss: 3.039351 | lrm: 0.34 | dt: 76ms | tok/sec: 1,285,469 | mfu: 36.0% | epoch: 1 | remaining: 30s    
step 01960 (83.1%) | loss: 3.046306 | lrm: 0.34 | dt: 76ms | tok/sec: 1,286,459 | mfu: 36.0% | epoch: 1 | remaining: 30s    
step 01961 (83.1%) | loss: 3.051794 | lrm: 0.34 | dt: 77ms | tok/sec: 1,273,561 | mfu: 35.6% | epoch: 1 | remaining: 30s    
step 01962 (83.2%) | loss: 3.047935 | lrm: 0.34 | dt: 76ms | tok/sec: 1,298,934 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 01963 (83.2%) | loss: 3.041454 | lrm: 0.34 | dt: 76ms | tok/sec: 1,289,671 | mfu: 36.1% | epoch: 1 | remaining: 30s    
step 01964 (83.3%) | loss: 3.047916 | lrm: 0.33 | dt: 75ms | tok/sec: 1,306,098 | mfu: 36.5% | epoch: 1 | remaining: 30s    
step 01965 (83.3%) | loss: 3.047885 | lrm: 0.33 | dt: 77ms | tok/sec: 1,273,841 | mfu: 35.6% | epoch: 1 | remaining: 30s    
step 01966 (83.3%) | loss: 3.046098 | lrm: 0.33 | dt: 76ms | tok/sec: 1,298,693 | mfu: 36.3% | epoch: 1 | remaining: 30s    
step 01967 (83.4%) | loss: 3.044965 | lrm: 0.33 | dt: 77ms | tok/sec: 1,275,953 | mfu: 35.7% | epoch: 1 | remaining: 30s    
step 01968 (83.4%) | loss: 3.039414 | lrm: 0.33 | dt: 76ms | tok/sec: 1,295,681 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 01969 (83.5%) | loss: 3.035546 | lrm: 0.33 | dt: 76ms | tok/sec: 1,287,560 | mfu: 36.0% | epoch: 1 | remaining: 30s    
step 01970 (83.5%) | loss: 3.030121 | lrm: 0.33 | dt: 77ms | tok/sec: 1,283,097 | mfu: 35.9% | epoch: 1 | remaining: 30s    
step 01971 (83.6%) | loss: 3.036342 | lrm: 0.33 | dt: 76ms | tok/sec: 1,294,473 | mfu: 36.2% | epoch: 1 | remaining: 30s    
step 01972 (83.6%) | loss: 3.034250 | lrm: 0.33 | dt: 77ms | tok/sec: 1,269,280 | mfu: 35.5% | epoch: 1 | remaining: 29s    
step 01973 (83.6%) | loss: 3.037484 | lrm: 0.33 | dt: 76ms | tok/sec: 1,294,241 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 01974 (83.7%) | loss: 3.032333 | lrm: 0.33 | dt: 77ms | tok/sec: 1,281,044 | mfu: 35.8% | epoch: 1 | remaining: 29s    
step 01975 (83.7%) | loss: 3.032821 | lrm: 0.33 | dt: 76ms | tok/sec: 1,293,210 | mfu: 36.2% | epoch: 1 | remaining: 29s    
step 01976 (83.8%) | loss: 3.030867 | lrm: 0.32 | dt: 77ms | tok/sec: 1,284,956 | mfu: 35.9% | epoch: 1 | remaining: 29s    
step 01977 (83.8%) | loss: 3.025411 | lrm: 0.32 | dt: 75ms | tok/sec: 1,307,560 | mfu: 36.6% | epoch: 1 | remaining: 29s    
step 01978 (83.9%) | loss: 3.026604 | lrm: 0.32 | dt: 75ms | tok/sec: 1,302,936 | mfu: 36.5% | epoch: 1 | remaining: 29s    
step 01979 (83.9%) | loss: 3.025575 | lrm: 0.32 | dt: 82ms | tok/sec: 1,203,138 | mfu: 33.7% | epoch: 1 | remaining: 29s    
step 01980 (83.9%) | loss: 3.028359 | lrm: 0.32 | dt: 75ms | tok/sec: 1,306,752 | mfu: 36.6% | epoch: 1 | remaining: 29s    
step 01981 (84.0%) | loss: 3.033997 | lrm: 0.32 | dt: 76ms | tok/sec: 1,288,039 | mfu: 36.0% | epoch: 1 | remaining: 29s    
step 01982 (84.0%) | loss: 3.032303 | lrm: 0.32 | dt: 76ms | tok/sec: 1,290,086 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 01983 (84.1%) | loss: 3.023025 | lrm: 0.32 | dt: 76ms | tok/sec: 1,296,275 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 01984 (84.1%) | loss: 3.022102 | lrm: 0.32 | dt: 76ms | tok/sec: 1,286,524 | mfu: 36.0% | epoch: 1 | remaining: 29s    
step 01985 (84.2%) | loss: 3.026312 | lrm: 0.32 | dt: 76ms | tok/sec: 1,287,721 | mfu: 36.0% | epoch: 1 | remaining: 28s    
step 01986 (84.2%) | loss: 3.024931 | lrm: 0.32 | dt: 77ms | tok/sec: 1,277,610 | mfu: 35.7% | epoch: 1 | remaining: 28s    
step 01987 (84.2%) | loss: 3.027521 | lrm: 0.32 | dt: 77ms | tok/sec: 1,280,630 | mfu: 35.8% | epoch: 1 | remaining: 28s    
step 01988 (84.3%) | loss: 3.031384 | lrm: 0.31 | dt: 76ms | tok/sec: 1,298,284 | mfu: 36.3% | epoch: 1 | remaining: 28s    
step 01989 (84.3%) | loss: 3.026045 | lrm: 0.31 | dt: 76ms | tok/sec: 1,295,485 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 01990 (84.4%) | loss: 3.022505 | lrm: 0.31 | dt: 76ms | tok/sec: 1,300,323 | mfu: 36.4% | epoch: 1 | remaining: 28s    
step 01991 (84.4%) | loss: 3.022404 | lrm: 0.31 | dt: 78ms | tok/sec: 1,267,890 | mfu: 35.5% | epoch: 1 | remaining: 28s    
step 01992 (84.5%) | loss: 3.026343 | lrm: 0.31 | dt: 78ms | tok/sec: 1,259,232 | mfu: 35.2% | epoch: 1 | remaining: 28s    
step 01993 (84.5%) | loss: 3.033538 | lrm: 0.31 | dt: 77ms | tok/sec: 1,281,135 | mfu: 35.8% | epoch: 1 | remaining: 28s    
step 01994 (84.5%) | loss: 3.029661 | lrm: 0.31 | dt: 76ms | tok/sec: 1,294,245 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 01995 (84.6%) | loss: 3.039722 | lrm: 0.31 | dt: 77ms | tok/sec: 1,274,384 | mfu: 35.7% | epoch: 1 | remaining: 28s    
step 01996 (84.6%) | loss: 3.034750 | lrm: 0.31 | dt: 77ms | tok/sec: 1,277,836 | mfu: 35.7% | epoch: 1 | remaining: 28s    
step 01997 (84.7%) | loss: 3.036042 | lrm: 0.31 | dt: 76ms | tok/sec: 1,291,889 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 01998 (84.7%) | loss: 3.028784 | lrm: 0.31 | dt: 76ms | tok/sec: 1,285,585 | mfu: 36.0% | epoch: 1 | remaining: 27s    
step 01999 (84.8%) | loss: 3.027358 | lrm: 0.30 | dt: 77ms | tok/sec: 1,283,268 | mfu: 35.9% | epoch: 1 | remaining: 27s    
step 02000 (84.8%) | loss: 3.020474 | lrm: 0.30 | dt: 76ms | tok/sec: 1,297,099 | mfu: 36.3% | epoch: 1 | remaining: 27s    
step 02001 (84.8%) | loss: 3.019179 | lrm: 0.30 | dt: 76ms | tok/sec: 1,285,104 | mfu: 36.0% | epoch: 1 | remaining: 27s    
step 02002 (84.9%) | loss: 3.017103 | lrm: 0.30 | dt: 76ms | tok/sec: 1,296,932 | mfu: 36.3% | epoch: 1 | remaining: 27s    
step 02003 (84.9%) | loss: 3.021164 | lrm: 0.30 | dt: 77ms | tok/sec: 1,268,952 | mfu: 35.5% | epoch: 1 | remaining: 27s    
step 02004 (85.0%) | loss: 3.017615 | lrm: 0.30 | dt: 78ms | tok/sec: 1,262,112 | mfu: 35.3% | epoch: 1 | remaining: 27s    
step 02005 (85.0%) | loss: 3.015881 | lrm: 0.30 | dt: 76ms | tok/sec: 1,291,966 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 02006 (85.1%) | loss: 3.016151 | lrm: 0.30 | dt: 76ms | tok/sec: 1,300,663 | mfu: 36.4% | epoch: 1 | remaining: 27s    
step 02007 (85.1%) | loss: 3.011340 | lrm: 0.30 | dt: 77ms | tok/sec: 1,279,886 | mfu: 35.8% | epoch: 1 | remaining: 27s    
step 02008 (85.1%) | loss: 3.021876 | lrm: 0.30 | dt: 75ms | tok/sec: 1,308,223 | mfu: 36.6% | epoch: 1 | remaining: 27s    
step 02009 (85.2%) | loss: 3.014183 | lrm: 0.30 | dt: 76ms | tok/sec: 1,289,203 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 02010 (85.2%) | loss: 3.016346 | lrm: 0.30 | dt: 77ms | tok/sec: 1,284,496 | mfu: 35.9% | epoch: 1 | remaining: 27s    
step 02011 (85.3%) | loss: 3.024035 | lrm: 0.29 | dt: 76ms | tok/sec: 1,298,823 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 02012 (85.3%) | loss: 3.025921 | lrm: 0.29 | dt: 76ms | tok/sec: 1,289,743 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 02013 (85.3%) | loss: 3.025463 | lrm: 0.29 | dt: 77ms | tok/sec: 1,284,200 | mfu: 35.9% | epoch: 1 | remaining: 26s    
step 02014 (85.4%) | loss: 3.025522 | lrm: 0.29 | dt: 78ms | tok/sec: 1,263,221 | mfu: 35.3% | epoch: 1 | remaining: 26s    
step 02015 (85.4%) | loss: 3.022692 | lrm: 0.29 | dt: 81ms | tok/sec: 1,219,926 | mfu: 34.1% | epoch: 1 | remaining: 26s    
step 02016 (85.5%) | loss: 3.032324 | lrm: 0.29 | dt: 76ms | tok/sec: 1,286,038 | mfu: 36.0% | epoch: 1 | remaining: 26s    
step 02017 (85.5%) | loss: 3.030706 | lrm: 0.29 | dt: 76ms | tok/sec: 1,291,181 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 02018 (85.6%) | loss: 3.030682 | lrm: 0.29 | dt: 76ms | tok/sec: 1,298,660 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 02019 (85.6%) | loss: 3.028823 | lrm: 0.29 | dt: 78ms | tok/sec: 1,262,398 | mfu: 35.3% | epoch: 1 | remaining: 26s    
step 02020 (85.6%) | loss: 3.034574 | lrm: 0.29 | dt: 76ms | tok/sec: 1,286,568 | mfu: 36.0% | epoch: 1 | remaining: 26s    
step 02021 (85.7%) | loss: 3.033843 | lrm: 0.29 | dt: 76ms | tok/sec: 1,296,035 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 02022 (85.7%) | loss: 3.038499 | lrm: 0.29 | dt: 75ms | tok/sec: 1,302,705 | mfu: 36.4% | epoch: 1 | remaining: 26s    
step 02023 (85.8%) | loss: 3.039370 | lrm: 0.28 | dt: 76ms | tok/sec: 1,297,524 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 02024 (85.8%) | loss: 3.036736 | lrm: 0.28 | dt: 77ms | tok/sec: 1,284,732 | mfu: 35.9% | epoch: 1 | remaining: 25s    
step 02025 (85.9%) | loss: 3.031748 | lrm: 0.28 | dt: 75ms | tok/sec: 1,302,607 | mfu: 36.4% | epoch: 1 | remaining: 25s    
step 02026 (85.9%) | loss: 3.030038 | lrm: 0.28 | dt: 76ms | tok/sec: 1,299,069 | mfu: 36.3% | epoch: 1 | remaining: 25s    
step 02027 (85.9%) | loss: 3.028435 | lrm: 0.28 | dt: 77ms | tok/sec: 1,278,438 | mfu: 35.8% | epoch: 1 | remaining: 25s    
step 02028 (86.0%) | loss: 3.025766 | lrm: 0.28 | dt: 75ms | tok/sec: 1,303,929 | mfu: 36.5% | epoch: 1 | remaining: 25s    
step 02029 (86.0%) | loss: 3.019277 | lrm: 0.28 | dt: 77ms | tok/sec: 1,273,345 | mfu: 35.6% | epoch: 1 | remaining: 25s    
step 02030 (86.1%) | loss: 3.009900 | lrm: 0.28 | dt: 77ms | tok/sec: 1,270,614 | mfu: 35.5% | epoch: 1 | remaining: 25s    
step 02031 (86.1%) | loss: 3.005266 | lrm: 0.28 | dt: 76ms | tok/sec: 1,294,932 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 02032 (86.2%) | loss: 3.003071 | lrm: 0.28 | dt: 78ms | tok/sec: 1,264,193 | mfu: 35.4% | epoch: 1 | remaining: 25s    
step 02033 (86.2%) | loss: 3.009363 | lrm: 0.28 | dt: 78ms | tok/sec: 1,256,810 | mfu: 35.2% | epoch: 1 | remaining: 25s    
step 02034 (86.2%) | loss: 3.017761 | lrm: 0.28 | dt: 77ms | tok/sec: 1,278,521 | mfu: 35.8% | epoch: 1 | remaining: 25s    
step 02035 (86.3%) | loss: 3.021147 | lrm: 0.27 | dt: 76ms | tok/sec: 1,287,367 | mfu: 36.0% | epoch: 1 | remaining: 25s    
step 02036 (86.3%) | loss: 3.018939 | lrm: 0.27 | dt: 76ms | tok/sec: 1,300,749 | mfu: 36.4% | epoch: 1 | remaining: 25s    
step 02037 (86.4%) | loss: 3.014688 | lrm: 0.27 | dt: 75ms | tok/sec: 1,311,148 | mfu: 36.7% | epoch: 1 | remaining: 24s    
step 02038 (86.4%) | loss: 3.018944 | lrm: 0.27 | dt: 75ms | tok/sec: 1,304,990 | mfu: 36.5% | epoch: 1 | remaining: 24s    
step 02039 (86.5%) | loss: 3.018295 | lrm: 0.27 | dt: 76ms | tok/sec: 1,288,542 | mfu: 36.0% | epoch: 1 | remaining: 24s    
step 02040 (86.5%) | loss: 3.011161 | lrm: 0.27 | dt: 75ms | tok/sec: 1,313,056 | mfu: 36.7% | epoch: 1 | remaining: 24s    
step 02041 (86.5%) | loss: 3.009836 | lrm: 0.27 | dt: 75ms | tok/sec: 1,315,889 | mfu: 36.8% | epoch: 1 | remaining: 24s    
step 02042 (86.6%) | loss: 3.012083 | lrm: 0.27 | dt: 76ms | tok/sec: 1,288,168 | mfu: 36.0% | epoch: 1 | remaining: 24s    
step 02043 (86.6%) | loss: 3.007326 | lrm: 0.27 | dt: 77ms | tok/sec: 1,272,425 | mfu: 35.6% | epoch: 1 | remaining: 24s    
step 02044 (86.7%) | loss: 3.009302 | lrm: 0.27 | dt: 76ms | tok/sec: 1,290,450 | mfu: 36.1% | epoch: 1 | remaining: 24s    
step 02045 (86.7%) | loss: 3.009585 | lrm: 0.27 | dt: 78ms | tok/sec: 1,265,719 | mfu: 35.4% | epoch: 1 | remaining: 24s    
step 02046 (86.7%) | loss: 3.003820 | lrm: 0.27 | dt: 77ms | tok/sec: 1,274,482 | mfu: 35.7% | epoch: 1 | remaining: 24s    
step 02047 (86.8%) | loss: 3.006721 | lrm: 0.26 | dt: 76ms | tok/sec: 1,293,543 | mfu: 36.2% | epoch: 1 | remaining: 24s    
step 02048 (86.8%) | loss: 3.010542 | lrm: 0.26 | dt: 77ms | tok/sec: 1,281,398 | mfu: 35.8% | epoch: 1 | remaining: 24s    
